"hashtag","count","promoted"
"#asksean",1,false
"ESWC",3,false
"#GameOfThronesSeason5",4,false
"Normani",7,false
"The Final Destination",1,false
"#MTVMovieAwards",7,false
"The European",1,false
"The Last Castle",9,false
"Zelena",12,false
"Jordan Spieth",10,false
"She's 24",8,false
"Speith",1,false
"#2DaysUntilHandwritten",19,false
"Phil Mickelson",1,false
"Phil Neville",11,false
"Wings",21,false
"Wikileaks",3,false
"Fling",9,false
"#OnTopicTalkShow",25,false
"Mars Attacks",9,false
"#masters2015",16,false
"Quidditch World Cup",22,false
"Olympus Has Fallen",2,false
"#Poldark",11,false
"Justin Rose",3,false
"#RottenEggChallenge",24,false
"#antiquesroadshow",4,false
"#Hillary2016",21,false
"#ThankYouDanLewis",3,false
"#OlivierAwards",25,false
"#CONGRATSOTY",1,false
"#countryfile",3,false
"#crafthour",7,false
"#Oliviers",10,false
"Pellegrini",20,false
"Carrick",13,false
"Old Trafford",17,false
"Di Maria",16,false
"Mangala",1,false
"Mata",2,false
"Man City",19,false
"#MUFC",18,false
"Phil Jones",2,false
"Herrera",2,false
"Kompany",10,false
"Fellaini",3,false
"Milner",6,false
"De Gea",11,false
"Aguero",10,false
"Ashley Young",6,false
"Navas",1,false
"United",4,false
"#ManchesterDerby",1,false
"Rui Faria",2,false
"Cesc",3,false
"John Terry",4,false
"Hazard",2,false
"Rob Green",9,false
"Chelsea",13,false
"Rojo",1,false
"Courtois",3,false
"#WhyWeLoveDanielSahyounie",3,false
"Joey Barton",6,false
"#DerbyDay",1,false
"Charlie Austin",4,false
"Ramires",1,false
"Fabregas",9,false
"COME ON CHELSEA",3,false
"#QPRvCHE",7,false
"Helen Zille",1,false
"Balder Succes",4,false
"Drogba",13,false
"Remy",8,false
"Mr Bundesliga",2,false
"David Gauke",2,false
"Nico",1,false
"#bbcsp",16,false
"Shula",9,false
"Pulane",13,false
"Max Verstappen",2,false
"Nala",4,false
"#bbctbq",3,false
"Kenton",3,false
"Girl Online 2",3,false
"Harriet Harman",1,false
"Derby Day",11,false
"Kvyat",4,false
"#askcrofty",5,false
"Toro Rosso",2,false
"#UKYADAY",6,false
"#Marr",21,false
"Hamilton",7,false
"Button",2,false
"Pastor",4,false
"McLaren",2,false
"Maldonado",12,false
"#ParisRoubaix",23,false
"#sundaystars",1,false
"#cXOachella",1,false
"Rosberg",4,false
"Verstappen",12,false
"Renault",4,false
"Ericsson",4,false
"#bbcf1",2,false
"Raikkonen",3,false
"#ForzaFerrari",3,false
"#BM10K",1,false
"Ricciardo",7,false
"#ChineseGP",24,false
"#rbwall",1,false
"#brightonmarathon2015",19,false
"Shanghai International Circuit",1,false
"Bernie",7,false
"#SkyF1",2,false
"Burnley",3,false
"#ThinkBIGSundayWithMarsha",6,false
"Balthazar King",7,false
"Coachella",7,false
"Ghanaians",1,false
"Castro",5,false
"#24HOURPARTYPEOPLE",5,false
"Daddy Lumba",1,false
"#ThereIsNoSexyWayTo",7,false
"Al Haymon",7,false
"#VGMA2015",7,false
"#explainyourusername",52,false
"#HeyVioletTwitcam",5,false
"Garcia",10,false
