"hashtag","count","promoted"
"Vettel",2,false
"#F1inChina",2,false
"#GlitterAtNoon",2,false
"Justin and Kendall",5,false
"Will Stevens",5,false
"Brian Cox",1,false
"#SkyF1",6,false
"The Wolf",1,false
"#askseb",8,false
"Dougie",5,false
"Reanne Evans",3,false
"David Dimbleby",1,false
"#IAppreciateTeamASA",5,false
"#RejectedCheesecakeFlavors",13,false
"Coachella",10,false
"Richie Benaud",19,false
"#VenusVsMars",18,false
"#bbcqt",22,false
"Liz Truss",1,false
"Tim Stanley",1,false
"Con 18",6,false
"#celebjuice",12,false
"Leah Williamson",4,false
"Jordan Spieth",26,false
"Bunting",1,false
"Kevin and Perry",15,false
"Ernie Els",2,false
"Tiger",17,false
"#Fortitude",14,false
"#TheIsland",17,false
"Lee Wallace",1,false
"Barney",2,false
"David Yates",2,false
"#Supervet",10,false
"Chizzy",1,false
"Max Branning",1,false
"Justin Rose",5,false
"#totp",5,false
"#minorityverdict",6,false
"Say No to Tribalism",8,false
"Lord Freud",1,false
"#crazybloggers",4,false
"Jim Dale",4,false
"Stephen Lawrence",3,false
"#GreenParty",1,false
"Lord Stevens",1,false
"#Aintree",1,false
"True Detective",28,false
"Black Ops 3",16,false
"Martin Montoya",4,false
"James Blake",2,false
"Bluetooth",3,false
"#OITNB",13,false
"#OnStageWithTheVamps",22,false
"Jezki",1,false
"On The Fringe",7,false
"#PrayForMamaSwift",41,false
"Ruby Walsh",5,false
"Arctic Fire",10,false
"Silviniaco Conti",5,false
"Hargam",8,false
"All Yours",3,false
"Clarcam",1,false
"Lego Dimensions",18,false
"#Trident",14,false
"#BlueBoxPlease",28,false
"Philip Hammond",7,false
"#animalfacts",4,false
"Betsy",2,false
"Big Sean",28,false
"Justin and Ariana",5,false
"Vladimir Putin",2,false
"#R1AllTimeLow",20,false
"April Jones",1,false
"#ecf15",1,false
"Aintree",18,false
"Gatwick",27,false
"UK Oil",5,false
"Potential UK",1,false
"#HappyBirthdayEduardo",14,false
"Good Morning Britain",1,false
"#MOPreach",5,false
"Ryan Gosling",2,false
"FC Tokyo",6,false
"#ReadOnGetOn",33,false
"#r4today",4,false
"Michael Fallon",10,false
"Where Are My Khosifans At",8,false
"#AddABodyPartToAFilm",45,false
"#MusicProverbs",3,false
"Trident",18,false
"At 7",5,false
"Ngele",4,false
"#BestFeelingEver",8,false
"#ChineseGP",10,false
"Apple Watch",3,false
"#BirdBands",29,false
"Deus Ex",7,false
"#JurassicWorld",4,false
"Jack Nicklaus",9,false
"Blackburn",10,false
"#ScotDebates",5,false
"Ariana and Justin",1,false
"#Sexytime",1,false
"Barry Manilow",22,false
"#NoRubber",3,false
"#iOS83",10,false
"#RejectedHobbies",10,false
"iOS 8.3",10,false
