"hashtag","count","promoted"
"maurício mattar",1,false
"#favqtesigonessediatedioso",1,false
"claudinho e buchecha",2,false
"capim cubano",1,false
"thiaguinho",1,false
"#panicatshowbabi",3,false
"paulo ricardo",2,false
"fernanda lima",2,false
"andré marques",5,false
"pânico",1,false
"#superstar",5,false
"souteamleash",3,false
"#fantastico",3,false
"edir macedo",9,false
"sansa",8,false
"musicadocmcguimê",2,false
"daniela mercury",4,false
"#happybdayrafalicks",3,false
"#starttag",8,false
"jon jones",9,false
"clarona ask",10,false
"#askgusta",14,false
"#rdmaswithjacob",3,false
"#5hworthitonrdmas",16,false
"#chatboladaodaanaju",6,false
"#mtvaytobr",8,false
"#audreyhollisterouramerica",2,false
"#feministsareugly",10,false
"vila",15,false
"marcelo grohe",1,false
"rafael silva",13,false
"caldense",17,false
"#seeufosseumbruxo",28,false
"#mattanddylan",13,false
"geromel",14,false
"dudu",20,false
"marcinho",1,false
"bill",3,false
"#grenal",1,false
"operário",1,false
"d'alessandro",4,false
"celta",1,false
"#maiteperroninastardesdosbt",16,false
"leandro pereira",4,false
"arouca",6,false
"palmeiras x santos",2,false
"vamo inter",2,false
"grenal",6,false
"silent hills",4,false
"fábio porchat",1,false
"#watchtudoqueeusemprequis",12,false
"no voy a dejar",16,false
"péricles",2,false
"#domingocomddosdvcomvalentino",2,false
"regina casé",1,false
"#esquenta",14,false
"arsenal",13,false
"arsenal x chelsea",3,false
"torino",9,false
"van persie",1,false
"fofão",12,false
"everton",7,false
"ivna",1,false
"#superliga",5,false
"osasco",22,false
"chantel",3,false
"goodison park",2,false
"di maria",6,false
"fellaini",6,false
"#bielnodomingolegal",34,false
"molico",2,false
"carlos lupi",1,false
"himalaia",1,false
"#reagemeubotafogo",13,false
"libertine",2,false
"globo rural",4,false
"#engoletudo",12,false
"#bestfandomca2015",41,false
"bom domingo",6,false
"#teamcanudo",1,false
"anahi",5,false
"nepal",8,false
"#marvelrun",7,false
"#cnatemlondres",8,false
"#globo50rip",5,false
"#pieceofme",1,false
"nova jersey",2,false
"blazers",5,false
"niall e melissa",45,false
"demetrious johnson",15,false
"roberto carlos",1,false
"rafa vitti",6,false
"#teamrobo",13,false
"feliz 2016",2,false
"chacrinha",3,false
"latino",2,false
"o preço",14,false
"#uhpulaaevaiserviceatemorrer",22,false
"chay",2,false
"#vascoacimadetudoedetodos",60,false
"carlinhos brown",1,false
"#anittanos50anosglobo",1,false
"seu jorge",6,false
"avenida brasil",11,false
"jota quest",12,false
"cézar",5,false
"#parabensrafalicks",22,false
"#goodlucktodayfifthharmony",3,false
"#larryalovetoremember",11,false
"sam alves",20,false
"altashorascomrafavitti",22,false
"#luansantananoaltashoras",25,false
"#globo50",16,false
