"hashtag","count","promoted"
"royalty",1,false
"#dbacks",1,false
"#bryanstow",1,false
"goldschmidt",1,false
"#addblartimproveamovie",1,false
"wnba",1,false
"bryan stow",1,false
"kat taylor",2,false
"blanco",3,false
"brian white",4,false
"lenny cooke",5,false
"kris bryant",6,false
"#r5alldayallnight",7,false
"#trailheadlive",7,false
"#caltrain",5,false
"ichiro",6,false
"downie",3,false
"#starwarstheforceawakens",1,false
"#scandal",11,false
"#starwars",1,false
"tea time",8,false
"datsyuk",3,false
"brian boyle",5,false
"#jskchat",6,false
"giancarlo stanton",2,false
"brittany boyd",1,false
"sony",7,false
"let's go rangers",2,false
"#wnbadraft",13,false
"supporting eye candy",3,false
"#reasonwhysomeonewouldkillme",16,false
"#askjack3",2,false
"lee remmel",7,false
"#theforceawakens",11,false
"#thefamchallenge",19,false
"#rockinriousa",12,false
"#goalsummit2015",17,false
"liam and sophia",2,false
"kim richards",6,false
"#bbcdebate",9,false
"#ladylikelaws",2,false
"chewbacca",5,false
"star wars",26,false
"han and chewie",2,false
"adrian peterson",18,false
"britt mchenry",39,false
"troy kelley",1,false
"#supervillainpickuplines",8,false
"crystal castles",4,false
"james franklin",1,false
"spartan strike",3,false
"#everydaysexism",14,false
"#stormtrooper",6,false
"moore's law",1,false
"os x",2,false
"#c3po",1,false
"calum and luke",4,false
"#starwarscelebration",3,false
"isner",1,false
"lincoln chafee",12,false
"#time100",22,false
"#nationalhighfiveday",39,false
"terran petteway",7,false
"barter 6",36,false
"andy slavitt",1,false
"virginia tech",3,false
"#bostonmarathon",10,false
"#jacobontourwithr5",16,false
"animal kingdom",3,false
"scott brooks",22,false
"north quincy",2,false
"good thursday",9,false
"#dailythoughtsin4words",1,false
"national high five day",2,false
"adviser",3,false
"cirque",1,false
"monfils",9,false
"good thursday morning",2,false
"#taxday",10,false
"citadel",20,false
"parkland",4,false
"greenbelt station",6,false
"#skollwf",25,false
"lawrence of arabia",1,false
"#americanoxygen",9,false
"cano",1,false
"hannah montana is on",4,false
"#fightfor15",18,false
"aaron hernandez",28,false
"#hadoopsummit",19,false
"#nashville",1,false
"jj abrams",9,false
"dubs",3,false
"safaree",4,false
"jalen rose",15,false
"#dosacero",3,false
"#gswfannight",1,false
"the warriors",4,false
"robinson cano",6,false
"crawford",7,false
"#usavmex",7,false
"preds",4,false
"juan agudelo",1,false
"#nbaplayoffs",17,false
"vamos mexico",1,false
"#blackhawks",18,false
"#supernatural",11,false
"pacers",10,false
"thunder",12,false
"spurs",4,false
"paul george",19,false
"#nhlplayoffs",1,false
"pelicans",14,false
"#arrow",18,false
"#deeplinksf",4,false
"#usmnt",8,false
"#bandwiches",43,false
