"hashtag","count","promoted"
"Anderson Silva",2,false
"Cezar Lima",1,false
"#NoseVosPeroYo",2,false
"Aline",3,false
"#SoalUN",2,false
"#Tolerancia0",6,false
"Fantástico",4,false
"#ADTheSeries",1,false
"#MadMen",7,false
"#KUWTK",1,false
"#LaVoixTVA",1,false
"#RHOA",4,false
"#ParaMiLaPazEs",6,false
"#AskEmmy",1,false
"Rolling Stone",13,false
"Cubs",13,false
"#OpeningNight",1,false
"Flamengo",10,false
"Twin Peaks",18,false
"#BlackGirlsRock",18,false
"Meli",6,false
"Padres",1,false
"#OnTopicTalkShow",8,false
"Paul George",3,false
"Braves",18,false
"Friburguense",8,false
"LeBron",1,false
"#LuanSantanaNaHoraDoFaro",4,false
"#KidInLoveAtMidnight",15,false
"Divergente",1,false
"#RoastingOfLuke",11,false
"Xavi",4,false
"#NewShawnSongAtMidnight",4,false
"Barça",10,false
"Busquets",7,false
"JR Smith",9,false
"#DBTFinalGHVip",11,false
"Westbrook",4,false
"Madureira",11,false
"#OBarajYıkılacak",7,false
"Feliz Páscoa",1,false
"James Harden",6,false
"Avery Johnson",1,false
"Celta",7,false
"#كلمه_تسمعها_يضيق_خلقك",7,false
"#SeTerminaElFindeY",13,false
"Cendrillon",3,false
"#KINGYAMMOUNIsnapchat",12,false
"Murray",7,false
"Kunitz",2,false
"#SelfieForJack",3,false
"#DomingoConBoca",3,false
"#OMPSG",29,false
"#قلبك_شنو_يقولك",2,false
"American Oxygen",6,false
"#HalkMeydanOkuyacak",10,false
"#speciale1dnrjhits",3,false
"Newcastle",5,false
"Sunderland",10,false
"#VamosLaU",11,false
"Defoe",14,false
"Kristoff",5,false
"#HAPPYKENDAY",13,false
"#20faktowomoimtelefonie",1,false
"#McBielNoDomingoLegal",13,false
"Coco",2,false
"초코에몽",6,false
"#enacional",7,false
"#ABPBH2014",17,false
"#땡큐릴레이",23,false
"#YFSFDuets",6,false
"Melai",2,false
"#KMJSRetroLinggo",12,false
"JUMP",13,false
"パーソナリティー",8,false
"Granada",25,false
"#ريال_مدريد_غرناطه",14,false
"#AvukatlarGunu",2,false
"Pâques",9,false
"#ميزه_يوم_الاحد",8,false
"#Telefoot",1,false
"Joyeuses Pâques",5,false
"발사이즈",16,false
"アルスラーン",11,false
"#GecmisOlsunFenerbahce",22,false
"Frohe Ostern",16,false
"#مغرد_في_تويتر_ودك_تقابله_حقيقه",1,false
"#MeReJodeLaGenteQue",1,false
"Happy Easter",49,false
"#AFLCrowsNorth",5,false
"Buona Pasqua",27,false
"#NRPTebakHangul",3,false
"Juan Arango",4,false
"#CallMeBaby1stWin",22,false
"#JuntosVsTodo",2,false
"#ConfesionesNocturnas",19,false
"Andrew Harrison",10,false
"덮세훈",13,false
"#ASKCHRISTIAN",10,false
"Felices Pascuas",31,false
"Kaminsky",1,false
"Ashley Judd",3,false
"#ForaFernando",4,false
"Calipari",3,false
"#LaliConMirtha",4,false
"Sam Dekker",7,false
"#AltasHoras",11,false
"#RespectForZayn",31,false
"Kentucky",20,false
