"hashtag","count","promoted"
"#VGMA2015",1,false
"Al Haymon",2,false
"#ThereIsNoSexyWayTo",1,false
"#explainyourusername",3,false
"Garcia",4,false
"#GarciaPeterson",2,false
"Castro",5,false
"#CompozersAtVGMA",8,false
"Bexx",10,false
"#LeeQuillin",7,false
"Daddy Lumba",11,false
"Truth or Tbh",3,false
"#AskLOX",13,false
"Danny Murphy",1,false
"Spieth",12,false
"Justin Rose",19,false
"#MOTD",21,false
"John O'Shea",14,false
"Tubieron",3,false
"Warrington",10,false
"#HeyVioletTwitcam",24,false
"Vinnie Jones",2,false
"Josh Warrington",12,false
"#PlayToTheWhistle",6,false
"#BGMT",13,false
"Adele",9,false
"YOLO",2,false
"Amanda Holden",7,false
"David Walliams",1,false
"Many Clouds",7,false
"#BGT2015",25,false
"Britain's Got Talent",1,false
"Independence Day",2,false
"Neymar",5,false
"Sevilla",10,false
"Ramsey",2,false
"#NinjaWarriorUK",15,false
"Coquelin",9,false
"#VeganOnions",21,false
"#AskGabb",1,false
"#HellYesEd",14,false
"Burnley",18,false
"Mike Dean",6,false
"Ospina",6,false
"1-0 Arsenal",2,false
"Aaron Ramsey",1,false
"Trevor Hemmings",2,false
"MK Dons",3,false
"White Hart Lane",1,false
"#lcfc",5,false
"Tim Sherwood",19,false
"#jamyammappreciation",1,false
"Rebel Rebellion",2,false
"First Lieutenant",4,false
"Bolasie",13,false
"Aaron Cresswell",1,false
"Everton",1,false
"Darren Bent",3,false
"Still 0-0",9,false
"#AskLevi",13,false
"#AskJoe",7,false
"#R1Maynard",4,false
"Coleman",8,false
"Brentford",6,false
"Kone",11,false
"Seedling",6,false
"#5YearsSinceHarrysAudition",30,false
"Swansea",5,false
"Fabianski",3,false
"Lennon",1,false
"#SWAEVE",6,false
"Dhoni",1,false
"Shelvey",6,false
"Balthazar King",2,false
"McCullum",2,false
"Gomis",4,false
"Liberty Stadium",1,false
"#madeuphorses",7,false
"Pritchard",6,false
"Football Focus",2,false
"#ConfectioneryAFilm",5,false
"The Druids Nephew",1,false
"Cause of Causes",5,false
"Lewis Hamilton",2,false
"David Starkey",13,false
"£8bn for the NHS",12,false
"#saturdaykitchen",11,false
"#LessFabulousPlaces",1,false
"Dunblane",10,false
"#boatrace2015",49,false
"#GrandNational",45,false
"#satchatuk",3,false
"Jeremy Hunt",16,false
"James McAvoy",1,false
"#TurnOns",1,false
"Rocky Creek",1,false
"#MorningLine",1,false
"McLaren",6,false
"Vaisakhi",1,false
"#Caturday",1,false
"#racismisNOTajoke",22,false
"Red Cadeaux",5,false
"Grand National Day",3,false
"#askcrofty",6,false
"#ChineseGP",21,false
"Sebastian Vettel",5,false
"#WTSGoldCoast",6,false
"#SpaceDough",3,false
"Eric Pickles",2,false
"#SkyF1",1,false
"#XenophobicSA",12,false
"#F1inChina",1,false
"Rosberg",13,false
"Richie Benaud",9,false
"#CoachellaLive",3,false
"#DontTell5SOS",7,false
"£8bn NHS",15,false
"Will Self",6,false
"#Bellator136",2,false
"Alonso",18,false
"#UnspectacularSurnames",2,false
"#GraceShow",4,false
"Jinns",5,false
"#SleazeMaajid",12,false
"#MoviesWithFeet",7,false
"James Yammouni",9,false
