"hashtag","count","promoted"
"#MakeAKidShowSerious",2,false
"Mankind Divided",2,false
"Marnie",1,false
"#banana",3,false
"Treating UK",1,false
"Damon Can't Live Without Elena",4,false
"Aden Flint",5,false
"Fashola",3,false
"#friendzoneOniTunes",10,false
"BG Group",7,false
"South Carolina",6,false
"#colleenscornerlive",14,false
"Armenia",9,false
"#WalterScott",18,false
"Deus Ex",17,false
"#askScottyT",1,false
"SATs",14,false
"#newsnight",12,false
"Bristol City",3,false
"#GeordieShore",21,false
"#newsbeat",7,false
"#OrdinaryLies",11,false
"#avfc",3,false
"Villa",17,false
"Charlie Austin",8,false
"St Mirren",5,false
"#burgerbartogourmetstar",2,false
"Clint Hill",18,false
"Will Grigg",1,false
"Benteke",29,false
"#backintimefordinner",14,false
"Grealish",1,false
"Tim Sherwood",6,false
"#FaceTimeMeNash",10,false
"Villa Park",2,false
"Richard Kerr",6,false
"#AskJoeyDevries",10,false
"#AllTimeLowMTV",13,false
"#ScotDebates",33,false
"Prince Andrew",12,false
"#BBMAs",1,false
"#HowIDieInTheZombieApocalypse",4,false
"Dave King",8,false
"#NyanNyan",1,false
"Gary Caldwell",16,false
"Hatton Garden",3,false
"Wanky",2,false
"Blair",1,false
"#HiSheikh",5,false
"How SNP",12,false
"Mark Clattenburg",5,false
"#NationalBeerDay",15,false
"Ricardo Moniz",6,false
"British Jews",3,false
"Surprise Vendor",3,false
"GRANDAD'S WORLD",2,false
"Discworld",1,false
"Rand Paul",20,false
"Brontosaurus",6,false
"Eddie Hearn",3,false
"#wato",1,false
"#BadChoiceFuneralSongs",29,false
"Priti Patel",4,false
"Billie Holiday",12,false
"Jamie T",1,false
"#ReeceSKDay",4,false
"North Yorkshire Police",7,false
"#AskCorrie",2,false
"#AlfieOnTM",23,false
"Sedgefield",11,false
"#VictoriaLIVE",1,false
"Kyle Naughton",2,false
"#NonCon",10,false
"Dame Stephanie Shirley",7,false
"#SNPboss",1,false
"#WorldHealthDay",41,false
"Simon Heffer",9,false
"Anthony Ray Hinton",2,false
"Richard Henyekane",1,false
"#timestalkbusiness",4,false
"Andy Burnham",6,false
"#backtowork",5,false
"Tony Blair",37,false
"Falmouth",7,false
"#BeatBattleAfrica",5,false
"RFA Argus",1,false
"Robin van Persie",3,false
"#r4today",15,false
"American Pie",28,false
"#BackToWork",30,false
"Neville",1,false
"Nina Dobrev",6,false
"Rollins",2,false
"#MyTombstoneIn5Words",50,false
"Ryback",8,false
"Duke",8,false
"Frank Ocean",25,false
"Big Show",4,false
"#LHHNYReunion",1,false
"Elena",15,false
"#RAWAUSTIN",8,false
"#IOnceDatedSomeoneWho",11,false
"#NCAAChampionship",11,false
"#LiveJericho",13,false
