"hashtag","count","promoted"
"kawhi leonard",2,false
"jared leto",3,false
"#whereiwaswhenzaynquit",4,false
"paul pierce",4,false
"wendy williams",5,false
"#cuffmedanny",3,false
"khloe",7,false
"dirk",3,false
"#jbfa",3,false
"#yelpreviewsoffictionallocales",1,false
"monta ellis",1,false
"jason garrett",3,false
"dan boyle",1,false
"#backitup",3,false
"#bringit",9,false
"santa rosa",2,false
"corey brewer",1,false
"#wearecisco",1,false
"joker",11,false
"#summerreflection",8,false
"brandon moss",1,false
"drew gooden",3,false
"jj barea",4,false
"#ccaasb",3,false
"raymond felton",5,false
"richard jefferson",2,false
"vezina",3,false
"hamilton",9,false
"man of steel",1,false
"josh hamilton",6,false
"bruce jenner",21,false
"#saysomethingniceabouthillary",23,false
"#ossat",13,false
"#wielead",9,false
"frank miller",21,false
"prince of pop",8,false
"#zurbsoapbox",8,false
"#sauvblanc",18,false
"#awkwardgreetingsin5words",30,false
"#flashbackfriday",9,false
"statue of liberty",20,false
"malik newman",12,false
"#socialhangout",2,false
"#arborday",14,false
"tom's diner",24,false
"#twentyonepilotsmtv",6,false
"#hustlecon",36,false
"#cmsf",6,false
"diet pepsi",4,false
"debby ryan",2,false
"buddy hield",4,false
"richard corliss",15,false
"#hubble25",3,false
"white house correspondents",6,false
"#armeniangenocide",10,false
"armenian",1,false
"blue ivy",32,false
"#explorenewamerica",6,false
"#rdmapartywithjacob",6,false
"gary bettman",4,false
"#997juneboom",8,false
"state of the union",7,false
"#fridayreads",8,false
"hubble",10,false
"danzig moon",3,false
"time warner cable",12,false
"michael lewis",3,false
"#beatla",9,false
"#worldbookday",12,false
"#whyineed48hoursinaday",3,false
"happy birthday caspar",2,false
"juve",2,false
"t.g.i.f",4,false
"sawyer sweeten",2,false
"barca vs bayern",2,false
"juventus",8,false
"caspar",1,false
"camp nou",5,false
"#ucldraw",5,false
"europa league",2,false
"real madrid vs juventus",3,false
"finally friday",9,false
"bloody crayons",1,false
"monty williams",3,false
"hoursafter12 - sound wave",2,false
"tongan",2,false
"#westfieldstagecollapse",14,false
"everybody loves raymond",28,false
"#dentistafilm",11,false
"#scandai",1,false
"milika",10,false
"#americancrime",6,false
"#selfiepolice",7,false
"anthony davis",20,false
"#warriors",44,false
"bogut",1,false
"draymond green",13,false
"speights",2,false
"harrison barnes",12,false
"yordano ventura",20,false
"#jacobchat",7,false
"golden state",2,false
"steph curry",2,false
"evan turner",1,false
"blac chyna",4,false
"#mattsnewvideo",11,false
"#letsgowarriors",1,false
"ventura",1,false
"norris cole",1,false
"#cashvsjacks",1,false
"#xtremeshakespeare",39,false
"#greysanatomy",47,false
"ryan anderson",31,false
