"hashtag","count","promoted"
"#HandwrittenOniTunes",1,false
"Klay Thompson",1,false
"CUBS WIN",1,false
"#ExtremeDecision",1,false
"My Side",3,false
"Nelson Cruz",3,false
"The Knicks",4,false
"Ivan Rabb",3,false
"Andrew Miller",3,false
"Barter 6",7,false
"Stephen Drew",10,false
"#TheVoice",10,false
"Adam Jones",4,false
"#BlackInkCrew",11,false
"#TNSquadOnTour",1,false
"Crabtree",7,false
"Peter Gunz",2,false
"#Gotham",4,false
"Wonder Woman",6,false
"#RAWLondon",13,false
"#DWTS",14,false
"#LHHNYReunion",15,false
"American Century",1,false
"#BernieAtAU",4,false
"Lawrence Phillips",12,false
"#NoKidHungry",1,false
"Alaska Airlines",3,false
"Rubio",7,false
"iOS 8.4",2,false
"#AaronsNewVideo",5,false
"#TheLead",5,false
"Adrian Fiala",5,false
"Boyz II Men",1,false
"#IOnceHadABossWho",7,false
"Psylocke",16,false
"Ian Desmond",5,false
"#SpaceX",12,false
"Jordan Zimmermann",1,false
"#WhatsOnMyPhone",15,false
"#OhNoNiall",4,false
"Urban Meyer",12,false
"Corey Hart",2,false
"Jungle Tour",5,false
"Gerrit Cole",2,false
"#MiddleClassEconomics",14,false
"Mookie Betts",20,false
"Ben Revere",3,false
"Fenway",2,false
"#gjgj2015",12,false
"#BNEFSummit",7,false
"#NVW2015",2,false
"Louis and Liam",2,false
"#FutureHive",9,false
"Liam and Louis",1,false
"#NABShow2015",2,false
"#Launchology",1,false
"#MOTAVATORMONDAY",6,false
"House of Wolves",4,false
"#NABShow",2,false
"#HandwrittenAtMidnight",22,false
"#MarriageEquality",4,false
"Terminator",12,false
"#ThomasJefferson",5,false
"#JodiArias",12,false
"#mdga15",1,false
"#AntMan",11,false
"#NationalVolunteerWeek",5,false
"Thomas Jefferson",10,false
"S-300",18,false
"#UnpopularAnimatedMovies",9,false
"Eduardo Galeano",27,false
"Taser",1,false
"The Moral Bucket List",2,false
"#evidencelive",5,false
"#SAS15",22,false
"Monday Morning",3,false
"#ThreeMAGICWords",13,false
"#OpDecisiveStorm",6,false
"Marco Rubio",51,false
"Megabus",7,false
"Priebus",1,false
"#MondayMotivation",26,false
"Günter Grass",7,false
"The Tin Drum",8,false
"Good Monday",1,false
"Livit",12,false
"#Hillary2016",19,false
"#SecretsAndLies",4,false
"#MusicATvShow",5,false
"#SiliconValley",2,false
"Find Your Love",13,false
"Drake",10,false
"#wwaterforum7",1,false
"Jon Snow",4,false
"#ImagineLive",8,false
"Florence",1,false
"Madonna",43,false
"#earthquake",22,false
"Gaslamp Killer",3,false
"David Guetta",12,false
"Baldwin Hills",5,false
"Francisca",5,false
"Russell Westbrook",1,false
"Michael Bolton",5,false
"Lou Holtz",18,false
"Cherry Bomb",31,false
"#RHOA",8,false
"SEND ME EMOJIS",5,false
"#Veep",14,false
"#MTVMovieAwards",16,false
"#GameofThrones",31,false
"#MadMen",25,false
