"hashtag","count","promoted"
"#favsdvcomsrapeppaeahobbit",2,false
"santa fé",1,false
"pratto",4,false
"bernardo",4,false
"felipe dylon",5,false
"levir",6,false
"atlas",8,false
"rio branco",6,false
"danúbio",9,false
"#wanttowantmetop5",6,false
"#calabocaamandacom500k",3,false
"remo",4,false
"#rafaelelaísàsescondidas",5,false
"juan aurich",2,false
"gisele",14,false
"thank you nina dobrev",15,false
"#duelodetrocadilhos",1,false
"arthuraguiarnodecara",11,false
"#curtapollooficialnofacebook",3,false
"river",14,false
"#gabyatenciosa",9,false
"#idwelcometobrazil",13,false
"#fifthharmonyonthevoice",25,false
"#ateamhotwings",10,false
"#ausurpadora013",11,false
"suarez",8,false
"iniesta",1,false
"david luiz",25,false
"cavani",8,false
"barcelona",16,false
"thiago silva",13,false
"neymar",19,false
"quaresma",2,false
"dante",8,false
"bayern",7,false
"porto",20,false
"barça",6,false
"rbd jamais vou te esquecer",6,false
"hamuceknossomelhormarketing",8,false
"psg x barcelona",9,false
"#shotsupdatenextweek",11,false
"aaron hernandez",4,false
"celso barros",13,false
"#valentino200kfavsdv",23,false
"vaccari",15,false
"#tamirespnaglamour",2,false
"borussia",5,false
"paula toller",12,false
"#naoaprecarizacao",32,false
"nana ask",5,false
"#twittervideoexperience",5,false
"tesoureiro",2,false
"copa airlines",1,false
"#femedeirosnopaparazzo",15,false
"namaria",2,false
"#gauchahoje",2,false
"#buyflyonitunes",30,false
"guaíba",1,false
"pesquisa da usp",17,false
"guaiba",2,false
"#callmebaby7thwin",5,false
"joão vaccari neto",18,false
"#askmrx",1,false
"klopp",29,false
"danny glover",3,false
"trensurb",1,false
"#1dayuntilfly",2,false
"#happybirthdaymamadre",10,false
"giuseppe zanotti",5,false
"carris",23,false
"i really like you",7,false
"clippers",1,false
"#pensemenosamemais",13,false
"dia de grêmio",4,false
"jesus luz",4,false
"fleetwood mac",19,false
"vero",1,false
"mari alexandre",3,false
"#profissaoreporter",10,false
"amora mautner",2,false
"queremosmikanothenoite",4,false
"fachin",12,false
"com 12",20,false
"cid moreira",27,false
"racing",14,false
"#srdastagskingfavsdv",37,false
"#felizcumpledale",26,false
"#dvdluansantanaacustico",5,false
"#5yearssinceniallsaudition",67,false
"#happybirthdayemmawatson",31,false
