"hashtag","count","promoted"
"aminu",1,false
"#madmen",1,false
"peggy",1,false
"#gameofthrones",2,false
"espn 2",4,false
"jj barea",6,false
"devin harris",7,false
"jon snow",6,false
"#andreachat",9,false
"raptors",11,false
"#starttag",10,false
"tori kelly",5,false
"carey price",8,false
"#onceuponatime",1,false
"the raptors",2,false
"kyle lowry",1,false
"chivas",3,false
"#5hworthitonrdmas",3,false
"#rhoareunion",14,false
"paul aguilar",2,false
"#stormthedorm",1,false
"chris paul",5,false
"vamos chivas",2,false
"#daytimeemmys",10,false
"#rdmaswithjacob",16,false
"#extremerules",21,false
"danny green",4,false
"jon jones",14,false
"blues",11,false
"daniel bryan",1,false
"#indycar",4,false
"#nyvla",4,false
"alex gordon",7,false
"kurt busch",3,false
"olynyk",1,false
"austin rivers",19,false
"parise",2,false
"#sundayfunday",5,false
"james jones",7,false
"jr smith",10,false
"marcus smart",4,false
"#feministsareugly",19,false
"brandon bass",3,false
"tidal",16,false
"#cantwaitfordigifest",21,false
"perkins",4,false
"crowder",1,false
"kendrick perkins",1,false
"kevin love",11,false
"gerald wallace",1,false
"#tidalfacts",4,false
"kelly olynyk",3,false
"#blackops3",12,false
"john terry",4,false
"chelsea",12,false
"drogba",1,false
"#fakejobfacts",9,false
"silent hills",11,false
"arsenal",13,false
"michael oliver",5,false
"ospina",6,false
"torino",1,false
"#afcvcfc",7,false
"#supersoulsunday",10,false
"de gea",1,false
"#nerdland",7,false
"#fattenamovie",36,false
"#thisweek",2,false
"di maria",6,false
"adam wainwright",8,false
"carrick",3,false
"#sunchat",6,false
"lukaku",5,false
"#evemun",2,false
"fellaini",7,false
"#runasone4m",1,false
"#coyb",10,false
"everton",16,false
"#runforbabies",1,false
"#memorial5k",1,false
"#bestfandomca2015",41,false
"cahill",5,false
"cesc fabregas",3,false
"coutinho",7,false
"fabregas",6,false
"#parkwayclassic",5,false
"flushing ave",8,false
"libertine",5,false
"good sunday",18,false
"#prureaction",6,false
"nostrand ave",2,false
"magnitude 6.7",1,false
"mighty mouse",3,false
"#londonmarathon",23,false
"#boozingtvshows",28,false
"#toonami",6,false
"cecily strong",5,false
"don't look under the bed",14,false
"demetrious johnson",4,false
"project x",17,false
"#kamfamisproudofkam",20,false
"mike conley",6,false
"conley",15,false
"duncan keith",1,false
"bucks",1,false
"that's so raven",30,false
"hawks win",10,false
"calgary",13,false
"flames",16,false
"#larryalovetoremember",34,false
"#freddiegray",7,false
"#ufc186",18,false
"#klitschkojennings",21,false
"#whcd",16,false
