"hashtag","count","promoted"
"군인 연금",1,false
"박상옥",1,false
"무카이",4,false
"반쪽 선글라스",2,false
"작년 국가부채 93",2,false
"작년 국가부채",1,false
"작년 국가",3,false
"지스타",7,false
"국회의원 400",2,false
"스팟 공개",9,false
"서울 대중교통",1,false
"홀리카",10,false
"국회의원 400명",5,false
"헤스티아",10,false
"인양전문가",8,false
"고유영토",7,false
"의원 400명",1,false
"켜켜이",6,false
"벌터산",5,false
"영적 이스라엘",5,false
"서울 대중",8,false
"롤린스",7,false
"국민의례",18,false
"맨시티",10,false
"시화방조제",2,false
"동공동공",2,false
"에리스",2,false
"나라 체면",20,false
"시화호",3,false
"CBS 거짓과 왜곡 방송",4,false
"박근혜 풍자",6,false
"#땡큐릴레이",6,false
"인양 발언",8,false
"#데레테스트",1,false
"자지봇",2,false
"루피아",8,false
"석굴암",2,false
"서현진",6,false
"#우리_커뮤_사람들만_이해하는_문장",38,false
"오픈소스",26,false
"푸른밤",6,false
"#밤이니까_솔직하게_말해보자",32,false
"#자캐의_과거_키워드_3가지",25,false
"#관글_수만큼_자캐_공개",26,false
"재방송",20,false
"엘러뷰",24,false
"#트친분들이_생각하시는_저의_이미지",33,false
"카센타",2,false
"김카이",3,false
"민머리",25,false
"롤링페이퍼",24,false
"경수 애교",2,false
"#드리핑러브",7,false
"오에스티",4,false
"러브라인",3,false
"포토타임",4,false
"타오인형",1,false
"금은보화",2,false
"버퍼링",24,false
"레이인형",1,false
"인형안",4,false
"주기율표",7,false
"빅뱅콘서트",9,false
"가슴가슴",6,false
"국론분열",2,false
"#멜론주간인기상",9,false
"스페이스 공감",6,false
"예매내역",4,false
"자라나라 앞머리",7,false
"e뉴스세끼",10,false
"해례본",3,false
"개인무대",4,false
"해수부",4,false
"푸르메재단",3,false
"#성규야봄이왔음",17,false
"#평소_덕질_스타일",48,false
"게임중독",8,false
"파란약",1,false
"파랑빨강",1,false
"#커뮤에서_사망한_자캐",26,false
"김석훈",8,false
"아니서머",7,false
"유희열",8,false
"은발캐",2,false
"파닥몬",20,false
"여름2",4,false
"애드리브",16,false
"세월호 인양",15,false
"공차 반값",7,false
"무림커플",1,false
"국회의원 정수",3,false
"스타캐스트",37,false
"라이토",3,false
"환상의 개그",1,false
"무상급식 문자",1,false
"홍광호",1,false
"청문회",6,false
"권성동",10,false
"세월호 선체",5,false
"공개망신",7,false
"전직 대통령",18,false
"#오너로서_자캐를_어떻게_생각하는가",39,false
"데스노트",15,false
