"hashtag","count","promoted"
"Palestinians",9,false
"#NewBethVideo",28,false
"#FACup",28,false
"Worth",20,false
"shilo",29,false
"#facetimemenash",32,false
"Kid Ink",37,false
"#BREAKING",38,false
"#the100",13,false
"#הציוץ_האחרון",42,false
"#Yarmouk",27,false
"#worldhealthday",14,false
"worth it",14,false
"Shilo",50,false
"West Bank",59,false
"Hebrew",44,false
"White House",88,false
"Arabs",20,false
"hamas",7,false
"palestine",33,false
"Syria",13,false
"#avfc",57,false
"Worth It",52,false
"#VoteTrisMTV",26,false
"#بلد_نفسك_تسافر_عليها",53,false
"#20DaysOfDallas",54,false
"#FaceTimeMeNash",63,false
