"hashtag","count","promoted"
"#fernandoesorocabanomultishow",3,false
"#selfieforcarter",4,false
"globo repórter",6,false
"tóquio",7,false
"#talicksnawoodspoa",4,false
"nahcardosonamixtv",2,false
"se eu ficar",10,false
"jack walton",2,false
"nana ask",3,false
"#proudoflouis",13,false
"umanoeonzemesessemsteloisa",8,false
"#fsdocarlos",1,false
"78 productions limited",2,false
"#brazilneedsfifthharmony",15,false
"rbd eu te amo",17,false
"brunahseusorrisonosfazsorrir",6,false
"mariajoanaqueen",6,false
"#sextafeiraeeu",20,false
"#gabyrainhabélgicanadinha",6,false
"we love hush hush",22,false
"#cabenamini",18,false
"joão e bianca",11,false
"lobão",8,false
"beijodeamorsócomduanca",7,false
"#ausurpadora015",8,false
"justthewayyouarecobrade",2,false
"andnowduca",12,false
"vamo talita",1,false
"staystrongmarrenta",1,false
"#perinapegandofogo",11,false
"ojogoviroujoanca",12,false
"talicksnaradiofarroupilha",2,false
"o zayn raspou o cabelo",2,false
"#theasianawards",31,false
"o zayn ta careca",1,false
"heber roberto lopes",6,false
"talicksnaradiocidade",11,false
"asian awards",6,false
"the asian awards",2,false
"tobio",1,false
"""recife""",2,false
"#sextafavsdvcomvalentino",32,false
"#aftertastevideo",17,false
"willian farias",6,false
"tamirespelosonaarezzo",13,false
"#desatucanamoro",18,false
"cheguei me falem oi",25,false
"ipca-15",5,false
"maria rita",9,false
"olha essas pernas",1,false
"#shawnongma",13,false
"cilic",4,false
"petros",5,false
"#sportvf1",13,false
"gilberto carvalho",6,false
"feliz aniversário p mim",22,false
"#callmebaby8thwin",6,false
"corinthians",2,false
"#demiworldtour",48,false
"hoje é sexta",37,false
"#bdayfemedeiros",3,false
"royalty",2,false
"star wars",11,false
"kelly slater",2,false
"chapa quente",4,false
"niall and melissa",54,false
"#shotsmakesmehappy",20,false
"san lorenzo",10,false
"vanessa da mata",13,false
"batman vs superman",21,false
"nilmar",13,false
"vagner love",15,false
"#1yearwithoutmagcon",54,false
"la u",18,false
"#askbieber",2,false
"#favqsigocomsrdastagsousado",32,false
"#naughtyboybrazildontlikeyou",62,false
"#tanoar",20,false
