"hashtag","count","promoted"
"Hulk",1,false
"#자신이_자주_마시는_음료_3가지",1,false
"#CollegeMovies",1,false
"Klay Thompson",1,false
"#HandwrittenOniTunes",1,false
"Chris Evans",2,false
"#EstaContigo",4,false
"#AskShawnHandwritten",4,false
"Capitão América",6,false
"Barter 6",6,false
"#AvengersPremiere",7,false
"Almir",8,false
"Diana Conti",9,false
"Stephen Drew",7,false
"#BlackInkCrew",5,false
"#DWTS",9,false
"Erica Mena",4,false
"#RAWLondon",10,false
"Peter Gunz",1,false
"#TNSquadOnTour",3,false
"#LHHNYReunion",7,false
"Wonder Woman",8,false
"#NecesitoQueVos",4,false
"Lawrence Phillips",6,false
"GTA V",5,false
"iOS 8.4",3,false
"الانتاج الاعلامي",5,false
"#AaronsNewVideo",11,false
"Malú",6,false
"#BajoSospecha8",8,false
"PerinaComoSolELua",3,false
"Psylocke",14,false
"Coutinho",6,false
"Newcastle",3,false
"Joe Allen",11,false
"#MdTFinal",12,false
"Lovren",3,false
"#WhatsOnMyPhone",17,false
"Lee Mason",4,false
"#TopChef",8,false
"Mookie Betts",9,false
"#universitychallenge",2,false
"Anfield",1,false
"Hermann Tertsch",5,false
"HaydarBaş BtpGeliyor",4,false
"#MaynardMonday",6,false
"#Elhamdülillah",4,false
"#OhNoNiall",29,false
"Liam and Louis",1,false
"GelKardeşim MHPye",4,false
"Rohff",1,false
"Bad Blood",10,false
"House of Wolves",2,false
"#JodiArias",4,false
"Emmanuelle Bercot",1,false
"İndirim Kuponları",1,false
"#MOTAVATORMONDAY",11,false
"#HandwrittenAtMidnight",31,false
"#HBD15thAlvaroMaldini",6,false
"#트친들이보는_나는_고양이과_개과",5,false
"Marco Rubio",37,false
"#لو_كنت_مخرج_وش_عنوان_فيلمك",5,false
"S-300",11,false
"#5HonKellyAndMichael",4,false
"Ant-Man",2,false
"#EncontroComSantovitti",10,false
"わが家",4,false
"Eduardo Galeano",36,false
"どう思ってる",1,false
"#qanda",7,false
"#EXOLLovesChanyeol",17,false
"#ايران_توقف_رحلات_العمره",7,false
"#LabourManifesto",2,false
"Miranda Kerr",16,false
"#RainSeriesSCTV",6,false
"Night Changes by 5SOLID",27,false
"#ThreeMAGICWords",27,false
"#AkalaKo",3,false
"アニメタイトル",5,false
"Günter Grass",15,false
"Amancio Ortega",4,false
"アニメ虫食い",6,false
"François Maspero",1,false
"Madonna",31,false
"#مسلم_البراك",8,false
"アニメ虫食いクイズ",2,false
"품행제로",9,false
"TSK'dan Ağrı",1,false
"タイトルです",1,false
"Hüseyin Gülerce",1,false
"アニメタイトルです",4,false
"虫食い",1,false
"#SomaDavası",15,false
"#DiaInternacionaldelBeso",58,false
"#FelizLunes",10,false
"#كل_ماينقصني_الان",2,false
"Aubrey",2,false
"Jon Snow",2,false
"유부초밥",1,false
"Drake",8,false
"#الامارات_في_كلمتين",23,false
"해물짬뽕",1,false
"중화요리",1,false
"Marvin's Room",1,false
"Gaslamp Killer",3,false
"컬투쇼",21,false
"#MePoneDeMalas",2,false
"Boyé",1,false
"#MexicansLastPeda",10,false
"#earthquake",13,false
"Tianastácia",4,false
"Barovero",6,false
"André Marques",9,false
"Francisca",12,false
"Cherry Bomb",19,false
"#MeVendriaReBienQue",2,false
"#TrofeuImprensa",5,false
"#GameOfThronesSeason5",7,false
"#MTVMovieAwards",13,false
"#Superstar",17,false
