"hashtag","count","promoted"
"josh smith",1,false
"ドローン",2,false
"rondo",2,false
"john wall",4,false
"#copamx",4,false
"jon jay",3,false
"#alanelegidos",3,false
"richard jefferson",3,false
"#asknacks",8,false
"waka flocka",2,false
"huracán",6,false
"#selfieforjacob",9,false
"gabriel xavier",9,false
"#preguntasparaconquistar",1,false
"#richardelegidos",4,false
"justin cortou o cabelo",3,false
"mineros",2,false
"blac chyna",8,false
"#luciaelegidos",1,false
"#rdmapartywithjacob",2,false
"#watchbabyonvevo",4,false
"selamat hari bumi",12,false
"#1dnewsinglerecalcada",14,false
"barcelona 2-0 psg",1,false
"#masterchef",7,false
"#buyworthitbyfifthharmony",9,false
"#iheartshawnmendes",6,false
"benfica",14,false
"#twintelepathy",15,false
"james joint",17,false
"#askimaginedragons",1,false
"قول نيمار",2,false
"ibra",13,false
"#برشلونه_باريس",4,false
"neymar",21,false
"verratti",6,false
"iniesta",1,false
"bayern",23,false
"thanksgiving",4,false
"#barpsg",1,false
"barcelona x psg",3,false
"#ruinthepartyin5words",12,false
"#انتهاء_عاصفه_الحزم",21,false
"steve byrnes",6,false
"agustín edwards",5,false
"kenny bayless",2,false
"#internetbestfriendday",41,false
"grant shapps",8,false
"xavier dolan",3,false
"八王子p",7,false
"#baekhyun1stost",13,false
"wet dreamz",18,false
"chris smalling",7,false
"mike budenholzer",13,false
"#彼氏からの予測変換でリア充がバレる",5,false
"abu bakr al-baghdadi",1,false
"#forevermorethexandereffect",3,false
"#2013fandomthrowback",31,false
"ابو البندري",7,false
"メンテ",2,false
"ゴメス",5,false
"数学b",12,false
"#shebadonradio",10,false
"#kaynaknerede",11,false
"みくにゃん",8,false
"letizia",5,false
"#الهلال_لوكوموتيف",27,false
"#اقترح_عقاب_لمن_صفع_المراه",5,false
"#queenelizabeth",1,false
"figen yüksekdağ",2,false
"#ehganuntalaga",4,false
"#hdpyasambildirgesi",17,false
"mursi'ye 20",12,false
"フルハウス",15,false
"#olmalı",2,false
"池田屋",16,false
"#describeyoursexlifeinatvshow",43,false
"#felizmartes",7,false
"john major",25,false
"네이처",7,false
"#حاجه_تعدل_المزاج",22,false
"네이쳐",11,false
"vicerylle in pastel",3,false
"full house",41,false
"#confissoesdamadrugada",11,false
"jets",3,false
"eric gordon",10,false
"norris cole",5,false
"#askrola",18,false
"#bucciovertimechallenege",1,false
"winnipeg",4,false
"bryan price",3,false
"blue bell",2,false
"#sitetuvieraenfrente",2,false
"#telodigoen3palabras",27,false
"jimmy butler",9,false
"#notuvisteinfanciasi",7,false
"selamat hari kartini",21,false
"#lhhatl",8,false
"#420regrets",18,false
