"hashtag","count","promoted"
"palestine",14,false
"#FaceTimeMeNash",20,false
"#avfc",19,false
"hamas",24,false
"#بلد_نفسك_تسافر_عليها",26,false
"Arabs",30,false
"#WorldHealthDay",31,false
"Hebrew",4,false
"#20DaysOfDallas",28,false
"#FacetimeMeNash",13,false
"Worth It",42,false
"Islamic State",2,false
"#עולמות2015",11,false
"Syria",58,false
"Palestine",12,false
"ISIS",1,false
"michael clifford",15,false
"#mcfc",5,false
"happy easter",49,false
"Hamas",55,false
"Yarmouk",2,false
"#Turkey",37,false
"easter",10,false
"western wall",37,false
"palestinians",2,false
"the shopping guide",9,false
"مخيم اليرموك",5,false
"Michael Clifford",40,false
"Easter",8,false
"#digitaldiplomacy",32,false
"Palestinians",30,false
"Western Wall",26,false
"#VoteTrisMTV",64,false
"#Yarmouk",46,false
"#MCFC",69,false
"#מכביבש",74,false
