"hashtag","count","promoted"
"batman vs superman",1,false
"#addblartimproveamovie",1,false
"#vertigo",3,false
"#tanoar",4,false
"gracias boca",1,false
"vagner love",6,false
"#reasonwhysomeonewouldkillme",4,false
"kris bryant",8,false
"la u",8,false
"#unodioeternoa",8,false
"nilmar",9,false
"alfredo castillo",6,false
"#juanelegidos",9,false
"#scandal",11,false
"vamos boca",3,false
"niembro",6,false
"palestino",11,false
"#متي_يموت_الحب",6,false
"#لو_السعاده_بيدك_بتحطها_بقلب_من",16,false
"#siguemegerman",14,false
"#مزاجك_الحين_وانت_تغرد",4,false
"wolfsburg",11,false
"zenit",1,false
"#wolfsburgnapoli",1,false
"#thefamchallenge",12,false
"sophia",17,false
"#galasv1",23,false
"#theforceawakens",11,false
"fenerbahçe ülker",1,false
"higuain",1,false
"#bbcdebate",28,false
"#dodajchujdotytułu",7,false
"britt mchenry",25,false
"#vampsontour",2,false
"star wars",31,false
"ferhatgoceri̇le yillarimgitti",1,false
"adrian peterson",5,false
"#starwarscelebration",3,false
"#salairehanouna",12,false
"#هيا_تعال_ندعسك_ياهلال",6,false
"poty",7,false
"#weloveshots",1,false
"#stormtrooper",5,false
"barter 6",17,false
"rodrigo rato",38,false
"#düşündümde",6,false
"ニンジャスレイヤー",1,false
"taka",4,false
"#เล่ห์รตี",1,false
"#nationalhighfiveday",20,false
"encontrocommariajoana",1,false
"simone e simaria",5,false
"캡사이신",5,false
"#everydaysexism",3,false
"류수정",2,false
"isner",6,false
"#quelindocuando",26,false
"#jacobontourwithr5",10,false
"アイムホーム",1,false
"최루액",21,false
"광화문",20,false
"#forevermorealamna",3,false
"şırnak valisi",1,false
"ヤメゴク",9,false
"羽生くん",1,false
"federer",7,false
"ferhatgocer yillarimgittii",5,false
"アンビリバボー",1,false
"djp fourthalbumsoon",2,false
"中丸くん",1,false
"олесь бузина",5,false
"伊野尾",3,false
"伊野尾だ",1,false
"モニタリング",13,false
"#crushkitakung",18,false
"vs嵐",5,false
"lord janner",10,false
"alfonso ussía",5,false
"alp yalman",4,false
"#cannes2015",19,false
"#прямаялиния",21,false
"открытой россии",2,false
"exo 찬열 체험판",4,false
"beşiktaşlı",2,false
"#مليونيه_خلع_الحجاب",33,false
"bromma",2,false
"fikret orman",14,false
"#felizjueves",6,false
"小野d",13,false
"#rahulreturns",15,false
"#الصبح_يحتاج",2,false
"mini daniel padilla",7,false
"gisele",3,false
"danúbio",1,false
"tigres",1,false
"팽목항",14,false
"#askamell",4,false
"madam bertud",1,false
"vicerylle together again",6,false
"#انقطاع_stc",15,false
"#blackhawks",3,false
"colo colo",5,false
"thank you nina dobrev",14,false
"pelicans",7,false
"river",7,false
"#حمله_طرد_السعوديين_من_تويتر",32,false
"paul george",19,false
"#usavmex",3,false
"#sebasmiamorsígueme",9,false
"#bandwiches",21,false
"#bucciovertimechallenge",14,false
