"hashtag","count","promoted"
"#BabaGodRemix",2,false
"Wisconsin",1,false
"Kentucky",2,false
"Jenner",4,false
"#RespectForZayn",8,false
"#FinalFour",10,false
"Stevie",1,false
"American Oxygen",12,false
"Pretty Woman",3,false
"Kylie",16,false
"Calum",2,false
"#AfrobeatsWithAfroB",11,false
"#FormulaE",18,false
"Charlie Adams",1,false
"Rik Mayall",5,false
"Gavern",2,false
"#OllyFellOver",20,false
"Zamora",18,false
"#PrettyWoman",7,false
"#MOTD",25,false
"Jonathan Ross",7,false
"James Yammouni",26,false
"Anthony Joshua",24,false
"Stevenson",4,false
"#EndOfTheWorld",11,false
"Ricky Wilson",1,false
"#YBITR",7,false
"Neuer",3,false
"Chelsea",12,false
"#CHEvSTO",2,false
"#SaturdayNightTakeaway",16,false
"Cuadrado",11,false
"#thevoiceukFINAL",29,false
"Costa",8,false
"De Gea",2,false
"Fabregas",2,false
"Hazard",13,false
"#CFCvSCFC",2,false
"Courtois",8,false
"Charlie Adam",20,false
"Remy",1,false
"United",4,false
"Stoke",19,false
"Sterling",1,false
"Falcao",2,false
"Joey Barton",3,false
"#ThunderbirdsAreGo",21,false
"#lcfc",6,false
"Di Maria",7,false
"Villa",4,false
"Bobby Zamora",3,false
"#AlfieDeyesTwitterMeetup",7,false
"West Brom",10,false
"Herrera",14,false
"George Galloway",5,false
"Bellerin",3,false
"Rodgers",4,false
"Emirates",4,false
"Emre Can",10,false
"Henderson",5,false
"Flamini",3,false
"Sanchez",10,false
"Liverpool",19,false
"Sturridge",1,false
"Moreno",3,false
"Arsenal",12,false
"Ozil",15,false
"Ramsey",4,false
"Kolo Toure",6,false
"Markovic",8,false
"Toure",2,false
"Mignolet",12,false
"Harry Redknapp",2,false
"BT Sport",2,false
"Mertesacker",3,false
"Balotelli",5,false
"Michael Owen",14,false
"Galatasaray",3,false
"Soccer AM",6,false
"Jacob Rees-Mogg",7,false
"#saturdaykitchen",8,false
"Arsenal v Liverpool",11,false
"Sajid Javid",3,false
"#RuinAMovieWithHitler",17,false
"#NUT15",10,false
"Plies",5,false
"#HappyBirthdayRicky",2,false
"Cairo",6,false
"#MayanoGbodomiVideo",1,false
"Match Day",9,false
"#FrenchGate",22,false
"Basic NHS",1,false
"Coquelin",3,false
"#satchatuk",5,false
"Easter Saturday",8,false
"#matchday",4,false
"#90sMeetMillennium",7,false
"#thebigbusk",1,false
"Holy Saturday",2,false
"Secret Teacher",11,false
"#TwoOceans2015",5,false
"Arsenal vs Liverpool",3,false
"#AFCvLFC",12,false
"The Emirates",6,false
"Nicola Sturgeon",1,false
"#leadersdebate",1,false
"Fast 7",2,false
"#BelurMuttAttack",4,false
"Farage",9,false
"Easter",7,false
"Good Friday",12,false
"Punk",6,false
"RIP Paul Walker",3,false
"Freddie Mercury",1,false
"Torygraph",1,false
"Spirited Away",4,false
"#HappyBirthdayAustinMahone",7,false
"Jackie Brown",3,false
"#ReasonsToRespectJB",35,false
"#nickileaks",9,false
"#MakeAQuoteWhiny",15,false
"AJ Lee",10,false
"#GraceShow",12,false
