"hashtag","count","promoted"
"Fat Tuesday",2,false
"#PreachersDaughters",4,false
"Ben Revere",5,false
"#GraceShow",5,false
"Aaron Brooks",6,false
"#CuffMeDanny",6,false
"Jonathan Toews",8,false
"#BringIt",4,false
"Jeff Green",7,false
"Brook Lopez",3,false
"Deron Williams",6,false
"#BSBTheMovie",10,false
"Brek Shea",4,false
"Jacob and Bea",4,false
"#Grimm",1,false
"#AmazingRace",3,false
"Seder",4,false
"#MakeAQuoteWhiny",14,false
"#WonderCon",1,false
"#ORLvDC",6,false
"Ron Christie",4,false
"#callmeseb",13,false
"Masters",6,false
"#TrevorLive",1,false
"#WhatHashtagsHaveTaughtMe",8,false
"Sarah Brady",18,false
"#ThankYouAJ",13,false
"AJ Lee",6,false
"#WhatUpMikeyMurphy",10,false
"#5HFridayWorthIt",8,false
"Jarred Cosart",5,false
"#WouldULoveMeMusicVideo",3,false
"#AskFurious7",6,false
"Ervin Santana",17,false
"Tiger Woods",13,false
"#NewShawnSongMonday",14,false
"Front Porch Step",7,false
"AP Coach of the Year",5,false
"AP Player of the Year",3,false
"Laron Landry",12,false
"#AskMadison",10,false
"Jared Sullinger",3,false
"#GoodbyeRonandFez",14,false
"#tronlertwittermeetup",1,false
"Viernes Santo",4,false
"Josh Hamilton",23,false
"PJ Williams",7,false
"#MeetTheO2Lfam",10,false
"Brooklyn Heights",1,false
"#FlashbackFriday",11,false
"Dashon Goldson",7,false
"B.J. Stith",5,false
"Sarah Thomas",17,false
"Impossible Heights",1,false
"Goldson",2,false
"General Electric",2,false
"Pilate",2,false
"Red Line",5,false
"126,000 in March",3,false
"#JobsReport",11,false
"Jim Scott",2,false
"Happy Passover",58,false
"Glenmont and Wheaton",3,false
"JCPS",1,false
"GE Appliance Park",18,false
"#NFPguesses",5,false
"North Gate",4,false
"#GMAMascotMadness",3,false
"#ViernesSanto",10,false
"NB I-25",1,false
"Music Bank",2,false
"Glenmont",5,false
"Dense Fog Advisory",3,false
"#BeatlesCookBook",33,false
"Noah Anderson",13,false
"Furious Seven",4,false
"#RIPPaulWalker",9,false
"#GoodFriday",50,false
"#askpierre",7,false
"Taylor and Calvin",12,false
"Greninja",14,false
"#AmplifyCONNOR",15,false
"#BlackOutDay",50,false
"Furious 7",11,false
"#TommysHouse",13,false
"Bledsoe",4,false
"Fast 7",20,false
"Harrison Barnes",20,false
"TJ Warren",8,false
"Fast and Furious 7",1,false
"Bunz",4,false
"Puig",2,false
"Halep",5,false
"Full House",1,false
"Amber Rose",2,false
"Michael Irvin",13,false
"#AmericanCrime",11,false
"#FREEJackAndJackGame",7,false
"Shaka Smart",17,false
"#Scandal",17,false
"#LipSyncBattle",22,false
"#LiesEveryoneTells",36,false
