"hashtag","count","promoted"
"#CollegeMovies",1,false
"Klay Thompson",1,false
"CUBS WIN",1,false
"My Side",2,false
"#AvengersPremiere",1,false
"#HandwrittenOniTunes",2,false
"Soler",1,false
"Nelson Cruz",3,false
"#AskShawnHandwritten",3,false
"The Knicks",3,false
"Ivan Rabb",3,false
"Andrew Miller",4,false
"Barter 6",6,false
"Stephen Drew",10,false
"#DWTS",10,false
"#BlackInkCrew",11,false
"#TNSquadOnTour",3,false
"Crabtree",8,false
"Peter Gunz",4,false
"#LHHNYReunion",12,false
"Wonder Woman",9,false
"#RAWLondon",15,false
"#Gotham",4,false
"Alaska Airlines",3,false
"Lawrence Phillips",12,false
"#BlindfoldedMakeUpChallenge",4,false
"#HandwrittenMOA",1,false
"iOS 8.4",2,false
"#AaronsNewVideo",9,false
"Rubio",1,false
"Adrian Fiala",6,false
"Psylocke",15,false
"#SpaceX",4,false
"Jordan Zimmermann",1,false
"#WhatsOnMyPhone",17,false
"Urban Meyer",12,false
"Corey Hart",2,false
"Jungle Tour",10,false
"Mookie Betts",19,false
"#FutureHive",10,false
"Gerrit Cole",3,false
"#MOTAVATORMONDAY",1,false
"Ben Revere",3,false
"Fenway",3,false
"Citi Field",1,false
"#OhNoNiall",15,false
"Louis and Liam",2,false
"#sammywilk",1,false
"Liam and Louis",1,false
"#IOnceHadABossWho",25,false
"House of Wolves",4,false
"#HandwrittenAtMidnight",38,false
"Anthony Grant",3,false
"Terminator",12,false
"#JodiArias",19,false
"#HIMSS15",4,false
"Wayne Community College",9,false
"#AntMan",17,false
"#FUELDetroit",4,false
"#5HonKellyAndMichael",4,false
"Thomas Jefferson",13,false
"S-300",2,false
"Gunter Grass",1,false
"#NCSM15",1,false
"Eduardo Galeano",28,false
"#UnpopularAnimatedMovies",21,false
"Marco Rubio",54,false
"Günter Grass",5,false
"Fiorina",1,false
"#TGIM",1,false
"Monday Morning",5,false
"#frantasticmonday",6,false
"#ThreeMAGICWords",21,false
"Megabus",9,false
"Smuckers",1,false
"Priebus",2,false
"#MemosFromDOJ",3,false
"#MondayMotivation",36,false
"The Tin Drum",10,false
"Good Monday",2,false
"#EvidenceLive",3,false
"Livit",10,false
"#CCWUN",13,false
"#LastWeekTonight",1,false
"#BadGeekPickUpLines",9,false
"#HoneymoonTourSanJose",5,false
"#MusicATvShow",24,false
"Find Your Love",13,false
"Jon Snow",6,false
"Drake",6,false
"Madonna",47,false
"Marvin's Room",1,false
"Gaslamp Killer",3,false
"David Guetta",17,false
"Florence",2,false
"#SecretsAndLies",6,false
"#Revenge",2,false
"Francisca",7,false
"#SiliconValley",15,false
"#earthquake",29,false
"Harry Crane",1,false
"Megan",5,false
"Michael Bolton",6,false
"Lou Holtz",15,false
"#NBLFrancisca",1,false
"#Veep",15,false
"#RHOA",11,false
"Cherry Bomb",27,false
"#MTVMovieAwards",11,false
"#GameofThrones",3,false
