"hashtag","count","promoted"
"#BeingMaryJane",1,false
"Unfriended",2,false
"#7DaysUntilConnorsBook",3,false
"#TheBigClash",4,false
"#RIPSLIMSHARMONICA",3,false
"Jools Holland",2,false
"#UnlikelyParentingAdvice",6,false
"I Really Like You",7,false
"#SetGoodTuesdays",4,false
"Justin and Kendall",11,false
"South Africans",8,false
"Justice for the 96",15,false
"#JFT96",17,false
"#HandwrittenChat",11,false
"Ashley Inkz",23,false
"Sergio Ramos",1,false
"#newsnight",20,false
"#LaterWithJoolsHolland",1,false
"#mybigfatasianwedding",20,false
"#GeordieShore",23,false
"#OrdinaryLies",10,false
"#Dragon",3,false
"Torres",3,false
"Bristol City",22,false
"Real Madrid",6,false
"Benzema",4,false
"#ClothesPinChallenge",12,false
"Ramos",4,false
"Mandzukic",11,false
"Oblak",2,false
"#backintimefordinner",8,false
"Varane",15,false
"#ChampionsLeague",4,false
"Madrid",15,false
"#MadridDerby",1,false
"Bale",6,false
"Atletico",13,false
"Glastonbury",17,false
"Glasto",1,false
"#EBdebate",5,false
"Herb Trimpe",6,false
"#HandwrittenBuyouts",5,false
"#AskBizzle",7,false
"#StylingWithCheryl",1,false
"#AskMike",7,false
"Priti Patel",5,false
"#AskSamkingftw",8,false
"#NyanNyan",3,false
"Madame Tussauds",3,false
"Zoe and Alfie",15,false
"Broad",1,false
"Chris Read",3,false
"Stuart Broad",2,false
"#PIEME",10,false
"Percy Sledge",21,false
"#HandwrittenToNumber1",5,false
"Karen Buckley",6,false
"Guitar Hero",18,false
"Charles N'Zogbia",1,false
"#ToTheGirls",14,false
"Leslie Cooper",7,false
"#AskCorrie",5,false
"Liz Truss",12,false
"The Dubai",1,false
"Sue Perkins",23,false
"#bbcdp",4,false
"Peter Hargreaves",2,false
"#oer15",2,false
"The Good Life",6,false
"#oerplan",1,false
"#ConservativeManifesto",31,false
"Eric Cantona",3,false
"#GreenManifesto",5,false
"Clydesdale Bank",8,false
"Christopher Eccleston",1,false
"English Channel",20,false
"Wonder Woman",1,false
"#LBF15",32,false
"Justin is in Europe",3,false
"#GTbizdebate",8,false
"Alcatel-Lucent",9,false
"#bbcr4today",2,false
"Theresa May",21,false
"Housing Association",1,false
"Teresa May",2,false
"My Side",1,false
"Piers Morgan",12,false
"Happy Vaisakhi",27,false
"Helensburgh",3,false
"#Guess1DFifthAlbumTitle",43,false
"#righttobuy",17,false
"#WhereAreUNow",5,false
"Housing Associations",1,false
"Piers",3,false
"#BringBackOurGirls",34,false
"Mr Smiths",16,false
"#CollegeMovies",9,false
"Right to Buy",4,false
"Bexx",5,false
"#TNSquadOnTour",3,false
"Madonna",4,false
"GTA 5",1,false
"Extreme Rules",5,false
"Orton",5,false
"Reggie Yates",8,false
"#MakeABandFemale",6,false
"#EyesWideOpen",6,false
"Naomi",8,false
"#AvengersPremiere",9,false
"#HandwrittenOniTunes",11,false
"#RAWLondon",9,false
