"hashtag","count","promoted"
"미러안",1,false
"유희열",1,false
"세월호 선체",1,false
"전직 대통령",2,false
"청문회",2,false
"세월호 인양",2,false
"권성동",2,false
"세월호 선체인양 적극 검토",2,false
"상남자와 귀요미",3,false
"#오너로서_자캐를_어떻게_생각하는가",7,false
"피켓팅",3,false
"롤링페이퍼",8,false
"킴브렐",2,false
"건보료 폭탄",3,false
"자원외교 국조",10,false
"포기 각서",8,false
"벚꽃길 8경",1,false
"자원국조",12,false
"자원외교 국조 증인",3,false
"성남아트",4,false
"성남국",9,false
"남부지방",1,false
"채무자",1,false
"금정역",4,false
"스쿨버스",3,false
"국회의원 군납 압력",6,false
"데스노트",18,false
"정책엑스포",1,false
"주의 시작",2,false
"공개망신",22,false
"이희호",11,false
"닌타마 트친소",3,false
"#자캐의_잊어버린_설정",1,false
"#Shine_Your_Light",4,false
"홍광호",37,false
"북앤뮤직",6,false
"제주도 팬싸",30,false
"종로점",28,false
"#결국_너는_으로_시작하는_글쓰기",46,false
"게자리",3,false
"바스타즈",17,false
"푸르메",17,false
"손글씨",2,false
"당신과 OO",1,false
"초코에몽",25,false
"저퀄합작",9,false
"#자기이름_초성으로_새로_이름짓기",35,false
"#RT수만큼_이스토리를_늘려가기",2,false
"#rt된만큼_과거그림을_올린다",14,false
"참이슬",7,false
"#RT코스리퀘",4,false
"시카코",7,false
"그라나다",4,false
"호날두",10,false
"#자캐가_앤캐를_위로하는_법",1,false
"#자캐의_탈락된_설정",30,false
"#HAPPYKENDAY",47,false
"#땡큐릴레이",52,false
"#아크파이브_트친소",3,false
"스마타",11,false
"케이팝스타",2,false
"정승환",10,false
"정성훈",2,false
"복면가왕",19,false
"문경찬",5,false
"#공방_못간사람_트친소",3,false
"강민호",24,false
"거짓말 탐지기",22,false
"발사이즈",50,false
"악마삘",18,false
"장원준",8,false
"사전투표",8,false
"음반점수",9,false
"#CallMeBaby1stWin",29,false
"손날노브",3,false
"투표투표",2,false
"중복투표",5,false
"투표완료",9,false
"블랙수트",1,false
"문자투표",12,false
"인기가요",21,false
"쿠로네코",1,false
"전국노래자랑",1,false
"#제_그림체는_어떤느낌_물음표",2,false
"#발전했다면_rt",18,false
"식목일",2,false
"헛개수",2,false
"흑발덮세",6,false
"덮민석",4,false
"부활절",15,false
"덮세훈",26,false
