"hashtag","count","promoted"
"#welcometobraziledsheeran",1,false
"cenk tosun",2,false
"necip",1,false
"bournemouth",3,false
"فهد المولد",3,false
"#كلمات_من_اللهجه_الكويتيه",4,false
"نادي الوطن",1,false
"#الاتحاد_التعاون",5,false
"#snakebathchallenge",4,false
"#diadeldisenadorgrafico",1,false
"konami",4,false
"#cosasquenotedirannunca",8,false
"catia",2,false
"ian somerhalder",9,false
"gaziantepcanancandemiri sevdi",7,false
"#oguzdokumaci",5,false
"#انهيار_مبني_بجامعه_القصيم",1,false
"paparazzocomamandadjehdian",4,false
"احمد علي",1,false
"utage",4,false
"خالد قمر",5,false
"#notmytypeatallvideo",17,false
"#happykyuziziday",12,false
"キスブサ",4,false
"refused",5,false
"#탐라에서_맡고있는_역할",3,false
"#chaobinominal",1,false
"#mondaymotivation",14,false
"stephen hawking",23,false
"神木くん",4,false
"スマスマ",8,false
"#forevermoreanswers",6,false
"#shawnonbuzz",6,false
"maria ozawa",24,false
"#qanda",7,false
"yuhanis",2,false
"#tiudvdwatchparty",7,false
"asliye ceza mahkemesi",6,false
"#euqueriaestar",8,false
"손편지",4,false
"tayyipbeybenim liderimağabeyim",3,false
"#freedomday",5,false
"サンシャイン",15,false
"gonca vuslateri",17,false
"퇴임식",3,false
"선샤인",7,false
"#liamisthepoolcleaner",40,false
"#koningsdag",20,false
"four piece",3,false
"#szecw",4,false
"we're already a man down",4,false
"#felizlunes",39,false
"호타루",9,false
"#الرجل_السعودي_الاجمل_بالعالم",30,false
"recalde",1,false
"#teenkingcode525",9,false
"涼ちん",7,false
"コミスタ",4,false
"이해하오",26,false
"#ripchoco",9,false
"부여화",25,false
"congratulations vice",5,false
"#اثنان_لايجتمعان_ابدا",19,false
"monta ellis",2,false
"#heroesofthedorm",4,false
"sansa",3,false
"edir macedo",5,false
"independiente",6,false
"macri",13,false
"espn 2",1,false
"#siempredelamanoconcd9",2,false
"#starttag",1,false
"#sebasa900k",9,false
"#extremerules",13,false
"#superstar",11,false
