"hashtag","count","promoted"
"#motavatormonday",2,false
"arabs",7,false
"german",1,false
"west bank",7,false
"bruce jenner",5,false
"jews",26,false
"#liamisthepoolcleaner",35,false
"#feedly",2,false
"united hatzalah",15,false
"#citimobilechallenge",7,false
"manchester united",29,false
"#nepal",53,false
"israelis",19,false
"#palestinian",52,false
"#larryalovetoremember",26,false
"pm netanyahu",53,false
"#القدس_تنتفض",59,false
"chelsea",60,false
"syria",36,false
"#bestfandomca2015",61,false
"#nepalearthquake",8,false
"hezbollah",47,false
