"hashtag","count","promoted"
"#anzac100",3,false
"#graceshow",3,false
"paul pierce",4,false
"#withnailandi",6,false
"bruce jenner",6,false
"#summerreflection",4,false
"james harden",5,false
"#brucejennerabc",3,false
"joker",10,false
"#brucejennerinterview",2,false
"withnail",3,false
"wendy williams",15,false
"jools",7,false
"rambo iii",2,false
"kyle walker",22,false
"#bbc4",21,false
"aaron johnson",2,false
"alan carr",6,false
"#grahamnorton",18,false
"prince of pop",3,false
"frank miller",19,false
"#hignfy",6,false
"#gogglebox",21,false
"giles and mary",1,false
"#suftum",2,false
"#olliemarlandalright",5,false
"anthony mcgill",9,false
"#masterchefuk",25,false
"gail",10,false
"#unreportedworld",7,false
"pontypridd",1,false
"#jackanddean",3,false
"#bringbackthenhs",8,false
"#awkwardgreetingsin5words",36,false
"gundogan",31,false
"#unionjtouracapella",1,false
"chris casement",1,false
"#janoskiansvideotoday",10,false
"blue ivy",17,false
"#whyineed48hoursinaday",6,false
"tom's diner",13,false
"karl henry",18,false
"#liveloungemiliband",6,false
"#twentyonepilotsmtv",3,false
"#lunchwithbailey",7,false
"sumon hoque",5,false
"jack hobbs",12,false
"joe root",7,false
"#shoppingmovies",15,false
"stuart broad",8,false
"big bird",4,false
"#tpasawards15",6,false
"#thescriptnswstour",1,false
"sandown",3,false
"deso",6,false
"afridi",4,false
"custom cut",9,false
"cannock chase",1,false
"western hymn",2,false
"google maps",21,false
"steve evans",4,false
"juventus",4,false
"libya",13,false
"camp nou",1,false
"juve",5,false
"chatham house",2,false
"el classico",12,false
"barca v bayern",9,false
"#ucldraw",17,false
"box office",2,false
"anthony trollope",3,false
"#whomademyclothes",29,false
"martine wright",2,false
"#gallipoli100",7,false
"pennine way",1,false
"sawyer sweeten",5,false
"#wiredhealth",24,false
"#hsbc",25,false
"toby young",1,false
"jim wells",24,false
"eva kor",11,false
"never again",1,false
"rana plaza",1,false
"finally friday",1,false
"liz truss",5,false
"ben stokes",2,false
"#fridayfeeling",49,false
"#happybirthdaycaspar",21,false
"everybody loves raymond",15,false
"#xtremeshakespeare",11,false
"#2yearsandstillhere",14,false
"#jimwells",2,false
"#nasdaq",3,false
"age of ultron",4,false
"#bbcqt",3,false
"adam johnson",7,false
"shonda rhimes",9,false
"steph curry",18,false
"#crimewatch",3,false
"#stgeorgesday",5,false
"adam sandler",1,false
"#teammedea",4,false
"kings father",1,false
"blac chyna",1,false
"furious 8",22,false
"william hague",2,false
"#mattsnewvideo",7,false
"#greysanatomy",22,false
