"hashtag","count","promoted"
"#5WordMoneyProblems",1,false
"#7DaysUntilConnorsBook",1,false
"Pacers",1,false
"Wizards",2,false
"#WizPacers",2,false
"Paul George",3,false
"Roy Hibbert",4,false
"John Wall",4,false
"Kevin Gregg",3,false
"Jae Crowder",4,false
"Medicare",7,false
"#FindingCarter",7,false
"#AgentsofSHIELD",8,false
"Shane Greene",6,false
"#Fords150",10,false
"#BeingMaryJane",11,false
"Harvey",7,false
"#IAGala",3,false
"Jeopardy",3,false
"#VoiceResults",5,false
"#RHOBH",10,false
"Michael Taylor",2,false
"Browns",11,false
"#TheFlash",8,false
"#docfix",2,false
"#DigitalPatriots",2,false
"Carlos Carrasco",5,false
"#NLIRH20",6,false
"#HandwrittenChat",4,false
"Strasburg",8,false
"Chase Utley",3,false
"#HR685",1,false
"MTV Give Us Eye Candy",2,false
"Paul Pierce",14,false
"#TheLead",5,false
"#USWNT",7,false
"Falcon 9",2,false
"State Sponsor of Terrorism",10,false
"Brooklyn Bridge",6,false
"Atletico",3,false
"#SpaceX",7,false
"I Really Like You",14,false
"#ClothesPinChallenge",11,false
"#ESEA",17,false
"#TWUG",1,false
"Real Madrid",8,false
"Oblak",3,false
"SMART Act",2,false
"#HandwrittenBuyouts",16,false
"Congreso",7,false
"Monticello",2,false
"#FixNCLB",5,false
"#EqualPayNow",13,false
"Dennis Quaid",4,false
"#AEO2015",6,false
"#30DaysUMD",10,false
"#MKTGnation",3,false
"Corizon",4,false
"Herb Trimpe",13,false
"Celebrity Deathmatch",23,false
"#PIEME",4,false
"Percy Sledge",31,false
"#UNSC",5,false
"Guitar Hero",21,false
"#CPRF",5,false
"#ToTheGirls",24,false
"#ACAat5",2,false
"Rita Wilson",7,false
"Mark Reeds",8,false
"Ike Taylor",14,false
"#GoogleDoodle",5,false
"Abraham Lincoln",13,false
"Deval Patrick",1,false
"Feliz Martes",1,false
"John Wilkes Booth",1,false
"#EqualPayDay",30,false
"Pony Express",5,false
"Star Ocean 5",10,false
"#BringBackOurGirls",24,false
"Suspect in North Carolina",8,false
"Chapter House",6,false
"#ISIL",5,false
"#newtrain",15,false
"#lincoln150",15,false
"University Hall",4,false
"Good Tuesday",10,false
"#rickychat",5,false
"#WhereAreUNow",3,false
"Klay",5,false
"Hillary Clinton",5,false
"Hillary",8,false
"#DragRace",6,false
"#ideaconf15",14,false
"#Guess1DFifthAlbumTitle",17,false
"Madonna",23,false
"Marco Rubio",23,false
"Carter 6",3,false
"#SineDie",1,false
"#BatesMotel",4,false
"Shawn",2,false
"Alex Guerrero",1,false
"#RPDR",3,false
"Mufasa",4,false
"Mortal Kombat",8,false
"P-22",1,false
"#DWTS",6,false
"Wango Tango",5,false
"#SouthernCharm",2,false
"#ExtremeDecision",4,false
"Crabtree",5,false
"Nelson Cruz",2,false
"Barter 6",22,false
"My Side",11,false
"#TheVoice",1,false
"#LHHNYReunion",21,false
"#CollegeMovies",35,false
"#BlackInkCrew",9,false
"#HandwrittenOniTunes",27,false
"Klay Thompson",18,false
