"hashtag","count","promoted"
"Fat Tuesday",1,false
"#ReasonsToRespectJB",4,false
"Jeff Green",2,false
"Ben Revere",5,false
"#PreachersDaughters",5,false
"#GraceShow",5,false
"Aaron Brooks",6,false
"Deron Williams",2,false
"Brook Lopez",1,false
"Jonathan Toews",3,false
"#BSBTheMovie",9,false
"Jacob and Bea",3,false
"#BringIt",11,false
"Brek Shea",4,false
"#AmazingRace",1,false
"#MakeAQuoteWhiny",3,false
"#WizardsTalk",1,false
"#20DaysOfDallas",2,false
"Knicks",5,false
"#WhatHashtagsHaveTaughtMe",2,false
"#callmeseb",11,false
"Otto Porter",15,false
"Tiger Woods",1,false
"#ORLvDC",14,false
"#WizKnicks",13,false
"#BlackOut",6,false
"#ThankYouAJ",3,false
"#WhatUpMikeyMurphy",2,false
"AJ Lee",13,false
"Judith Miller",8,false
"Sarah Brady",24,false
"#AskFurious7",10,false
"Ervin Santana",12,false
"#ToBeALady",6,false
"#UIPrivacy",1,false
"Masters",15,false
"#NewShawnSongMonday",7,false
"Ben Simmons",7,false
"Front Porch Step",1,false
"AP Coach of the Year",3,false
"#Tanzania",4,false
"AP Player of the Year",1,false
"#GoodbyeRonandFez",10,false
"Boston Marathon",8,false
"Laron Landry",17,false
"Jared Sullinger",2,false
"Josh Hamilton",20,false
"PJ Williams",7,false
"#FoBo15",33,false
"#ChinaGender",11,false
"Sarah Thomas",11,false
"Goldson",7,false
"#RedLine",4,false
"#digitaldata",8,false
"Dashon Goldson",8,false
"126,000 in March",1,false
"General Electric",1,false
"#VIISummit",2,false
"Summit of the Americas",7,false
"Secret Service",10,false
"Wheaton",1,false
"#JobsReport",10,false
"#ViernesSanto",4,false
"Happy Passover",57,false
"#NFPguesses",3,false
"Tehran",4,false
"JCPS",1,false
"North Gate",2,false
"GE Appliance Park",16,false
"#BeatlesCookBook",24,false
"Glenmont",8,false
"Music Bank",1,false
"Red Line",4,false
"Dense Fog Advisory",4,false
"Furious Seven",1,false
"Noah Anderson",11,false
"#GoodFriday",39,false
"#leadersdebate",1,false
"#ThingsJesusNeverSaid",7,false
"Good Friday",11,false
"#askpierre",3,false
"Taylor and Calvin",10,false
"Greninja",15,false
"#AmplifyCONNOR",7,false
"#IranDeal",20,false
"#Harmonizers",9,false
"#ShakaSmart",4,false
"#TommysHouse",1,false
"John Legend",1,false
"#FREEJackAndJackGame",1,false
"Harrison Barnes",19,false
"Golden State",8,false
"Furious 7",16,false
"Bledsoe",2,false
"TJ Warren",6,false
"#BlackOutDay",50,false
"Fast 7",22,false
"Bunz",3,false
"Puig",2,false
"Halep",4,false
"Full House",1,false
"Amber Rose",2,false
"Michael Irvin",11,false
"#AmericanCrime",6,false
"#CapsHabs",4,false
"#LiesEveryoneTells",37,false
"Shaka Smart",13,false
"#LipSyncBattle",12,false
"#Scandal",33,false
