"hashtag","count","promoted"
"#xtremeshakespeare",1,false
"ryan anderson",2,false
"#americancrime",2,false
"double ot",2,false
"yordano ventura",6,false
"tyler johnson",3,false
"kevin love",9,false
"jae crowder",3,false
"#smackdown",7,false
"blac chyna",13,false
"kings father",4,false
"halak",2,false
"evan turner",14,false
"#mygreatestfearin5words",14,false
"#jacobchat",14,false
"stanley johnson",1,false
"#greysanatomy",15,false
"#digitouru26today",1,false
"#meltoddmock",1,false
"anders lee",4,false
"#sweepla",4,false
"calder",5,false
"#mattsnewvideo",21,false
"furious 8",16,false
"howie kendrick",7,false
"#witw",1,false
"#smileyo",6,false
"time warner cable",14,false
"#cashvsjacks",22,false
"#ilivelokai",14,false
"adam sandler",23,false
"bartolo colon",13,false
"#petraeus",6,false
"#allyweloveyouthankyouforexist",2,false
"#explorenewamerica",2,false
"black mass",14,false
"#itsonus",1,false
"daniel murphy",1,false
"eric holder",5,false
"loretta lynch",11,false
"russell wilson",1,false
"jeremy renner",10,false
"#lorettalynch",14,false
"kevin white",1,false
"kawhi leonard",5,false
"brittney griner",17,false
"#feeturedfilms",17,false
"heather abbott",1,false
"al qaeda",1,false
"joe nathan",15,false
"defensive player of the year",1,false
"qaeda",3,false
"dpoy",22,false
"warren weinstein",14,false
"american and italian",1,false
"adam gadahn",13,false
"#congratsjustinandhailey",18,false
"chris walker",1,false
"rosie the riveter",2,false
"ed marynowitz",4,false
"#manlyhandsoapscents",8,false
"new coke",6,false
"#shakespearemusic",1,false
"petraeus",2,false
"feliz jueves",3,false
"deutsche bank",7,false
"happy friday eve",1,false
"#takeyourchildtoworkday",36,false
"penn relays",1,false
"new kings rd",6,false
"#thoughtofthemorning",35,false
"blake",1,false
"howard dean",12,false
"good thursday",11,false
"#worldbookday",53,false
"plant city",4,false
"chris paul",6,false
"#stgeorgesday",14,false
"#unpopularwesterns",1,false
"#beatla",1,false
"#liamisarolemodel",31,false
"clips",4,false
"blake griffin",21,false
"timmy",2,false
"kawhi",18,false
"deandre jordan",7,false
"#ebony",21,false
"matt barnes",20,false
"jj redick",15,false
"austin rivers",2,false
"#getnaughtyboysuspended",26,false
"cheetah girls",7,false
"alex guerrero",4,false
"kershaw",2,false
"kevin hayes",1,false
"spider-man",1,false
"deron williams",3,false
"#arrow",2,false
"#theamericans",10,false
"#united26tour",4,false
"#catfish",7,false
"tim duncan",32,false
"#earthin3words",34,false
