"hashtag","count","promoted"
"Don Miguelo",1,false
"#5YearsSinceNiallsAudition",1,false
"Pacers",2,false
"John Wall",3,false
"Wizards",1,false
"#BMJFinale",2,false
"#ScreamauA400K",3,false
"#7DaysUntilConnorsBook",3,false
"Roy Hibbert",3,false
"Racing",6,false
"Tachira",4,false
"Jae Crowder",4,false
"#ElInformante",4,false
"#BeingMaryJane",3,false
"NUEVO VIDEO DE ALEJO IGOA",2,false
"#ZuritaA300k",8,false
"#MatiasElegidos",2,false
"Harvey",3,false
"#Elegidos",8,false
"#Soberano2015",12,false
"Browns",9,false
"#BieberRoastNaMTV",2,false
"비타500",16,false
"Paulo André",2,false
"Huracan",2,false
"#HandwrittenChat",10,false
"Paul Pierce",10,false
"#وجه_كلمه_لحظك",10,false
"#DVDLuanSantanaAcustico",16,false
"#MasterChef",13,false
"#MTVHits",8,false
"#ElPrincipe1",4,false
"Arda Turan",2,false
"Parlatino",8,false
"Pedro Sánchez",16,false
"I Really Like You",24,false
"Isco",1,false
"Carvajal",1,false
"#ClothesPinChallenge",12,false
"Jan Vesely",6,false
"Ramos",12,false
"#JuveMonaco",11,false
"#ريال_مدريد_اتلتكو_مدريد",5,false
"Varane",5,false
"Glastonbury",1,false
"Mandzukic",18,false
"#HalaMadrid",9,false
"Atletico",1,false
"كاس الملك",5,false
"#ChampionsLeague",1,false
"Ekin Koç",1,false
"#LMET",2,false
"Aurélie",1,false
"سلمان الفرج",5,false
"#الهلال_هجر",18,false
"#HandwrittenBuyouts",10,false
"#الاهلي_القادسيه",17,false
"ماجد عسيري",10,false
"Herb Trimpe",6,false
"#اول_جوال_ملكته",5,false
"Nelson Rubens",7,false
"푸른밤",12,false
"#PIEME",8,false
"Percy Sledge",22,false
"#HandwrittenToNumber1",5,false
"#SeniBaşkanYaptırmayacağızLAN",1,false
"Maja",3,false
"#EqualPayDay",20,false
"Guitar Hero",17,false
"Mark Reeds",1,false
"#ToTheGirls",13,false
"Ike Taylor",5,false
"#MHPneYapar",4,false
"書店ガール",9,false
"#ForevermoreWalkAway",4,false
"관음대상",4,false
"マツコ",6,false
"#SanaPwedeng",11,false
"メロスは激怒",14,false
"#파는_장르에_게이를_붙여보자",3,false
"メロス",3,false
"#ConservativeManifesto",2,false
"ナニータ",2,false
"スターオーシャン",3,false
"#RainSeriesSCTV",1,false
"Star Ocean 5",2,false
"#غرد_عن_طفولتك",9,false
"MertDeniz YeniAlbüm",7,false
"#مسبار_المريخ",5,false
"シリア",1,false
"Grup F",1,false
"Önder Özen",12,false
"#rickychat",2,false
"Dolar 2.68",7,false
"#TwitterKullanıyorumÇünkü",8,false
"Alcatel-Lucent",2,false
"#たまに声に出したい言葉",23,false
"눈동자색",1,false
"Eric Cantona",23,false
"#BringBackOurGirls",5,false
"평소성격",19,false
"#14deAbril",20,false
"埋葬チャレンジ",2,false
"Theresa May",7,false
"Airtel Zero",11,false
"위인전",10,false
"#AskBraceArquiza",5,false
"高浜原発",9,false
"#Guess1DFifthAlbumTitle",50,false
"Happy 38th Monthsary ViceRylle",7,false
"#AplicoVistoCuando",1,false
"ナーデ",8,false
"Wango Tango",2,false
"Barter 6",8,false
"Chris Evans",4,false
"My Side",9,false
"Capitão América",2,false
"Diana Conti",4,false
"#MeBoludearonCon",6,false
"#자신이_자주_마시는_음료_3가지",22,false
"Klay Thompson",18,false
"#AvengersPremiere",10,false
"#CollegeMovies",20,false
"#HandwrittenOniTunes",18,false
