"hashtag","count","promoted"
"César",1,false
"#FavQTeSigoSemEstrelismo",2,false
"#ProfissaoReporter",2,false
"Cesar",2,false
"Tamires",2,false
"Rodrigo Santana",3,false
"Daniel",5,false
"Michel Teló",7,false
"Chacrinha",4,false
"#FaceTimeMeNash",4,false
"Paula Fernandes",8,false
"Thiago Martins",2,false
"#TalicksNaFinalDoBBB",10,false
"Temer",1,false
"Angélica",12,false
"Racing",5,false
"#RafaelDesabafaComIvan",8,false
"Brazil Needs ButtahBenzo",7,false
"#HandwrittenLivestreamEvent",6,false
"Brazil Wants AshBenzo",1,false
"#EverythingIs4Preorder",5,false
"QueremosRodrigoSimasNaCaras",3,false
"VoteEmFiSimasNoPremioContigo",3,false
"#ClaudiaLeittenoRatinho",18,false
"#WatchNomeGustaVideo",4,false
"Michel Temer",10,false
"SempreFoiVocêManuG",9,false
"#GabySomosApaixonadosPorTi",8,false
"João e Bianca",7,false
"Dona Dalva",10,false
"ALI DO",7,false
"EitchaDuca",10,false
"#AUsurpadora007",13,false
"VemCaPraGenteTeDarColoDama",7,false
"#UnidosPorPerinaEJoanca",16,false
"Damon Can't Live Without Elena",17,false
"Sonia Abrão",9,false
"TIA ANNE ASK",13,false
"Billboard Music Awards",16,false
"#HumanizaRedes",25,false
"Radio Disney Awards",1,false
"#1AnoDVDODestino",20,false
"#RIPHarmonizerAline",29,false
"#AnittaNoEncontro",14,false
"Eduardo Suplicy",17,false
"#TalitaAraujoNaCiaDoAr",11,false
"#HarryPasuso",35,false
"Eliseu Padilha",2,false
"UFPE",2,false
"Billie Holiday",31,false
"Assis Brasil",4,false
"Jornalista",46,false
"#ReeceSKDay",8,false
"#3yearswithEXO",15,false
"Amanda",1,false
"#FavQueSDVNestaSegunda",1,false
"LIAM PASUBO",6,false
"Mano Brown",7,false
"#NinaDobrevForeverOurPetrova",56,false
"Gilbert",2,false
"#FinalBBB15",44,false
"Sobre a Nina",6,false
"#ElenaIsTheSoulOfTVD",1,false
"Cancel TVD Season 7",1,false
"Bamon",2,false
"Eu 18",43,false
"Flyers",36,false
"Nina Dobrev",3,false
"Wisconsin",1,false
"Coach K",1,false
"Duke",10,false
"#FelizAniversarioMilenePavoro",18,false
"#askflyer",2,false
"#MaquinaDaFama",8,false
"Helena Ranaldi",12,false
"#AskJack",1,false
"#CQCMecaSuasPalavras",7,false
"Primeiro o Zayn",22,false
"Carlos Moreno",6,false
"FelizAniversarioYcaroTavares",1,false
"Brazil Needs PLL Cast",11,false
"#NãoÉOFimRafaelELaís",5,false
"BABY 1 BILHÃO EU FUI",15,false
"#ESPNtemFinalNCAA",6,false
"#CQCTimao",10,false
"#SrDasTagsDivoFavQSigo",34,false
"#MelhorFandomCPCOM",17,false
"Elena Is The Soul Of TVD",17,false
