"hashtag","count","promoted"
"이겨써",1,false
"#요즘_초딩들은_모르는_것",2,false
"등록금 환불",3,false
"루드기리",3,false
"스트론튬",3,false
"이호원",2,false
"동부연합",5,false
"호와이팅",5,false
"#rt한_트친의_홈마가_되어보자",5,false
"하이메",5,false
"노건평",2,false
"드림팀",7,false
"아시아의 중심",5,false
"성고문",8,false
"리리리밋",5,false
"귀국길",10,false
"퀵실버",1,false
"#vonvon",4,false
"nepal",12,false
"이상의 피해",3,false
"어벤져스",11,false
"사설놀이터 스포츠",9,false
"검찰 속앓",16,false
"회유 속속",2,false
"#앤캐가_누군가에게_얻어맞는다면",2,false
"토토배트맨",5,false
"보니프레",11,false
"#트친소도_아수라장",1,false
"그로스",1,false
"에베레스트",12,false
"열스타그램",2,false
"#가짜_커뮤_홍보지를_만들어보자",15,false
"교뒷천",8,false
"#멘션온_노래를_30초_불러본다",1,false
"b페인",8,false
"고산병",2,false
"징벌소녀",20,false
"이청용",5,false
"클라라",12,false
"마리텔",15,false
"#happydaesungday",26,false
"그것이 알고싶다",6,false
"#앤오님께_고해성사_타임",1,false
"#자캐식으로_키스해줘_를말해보자",45,false
"안드레",26,false
"#최애캐_대사_당장_떠오른대로_적어봐",52,false
"#prayfornepal",15,false
"리락쿠마",8,false
"엑소엘들",1,false
"열스타",28,false
"세업찬",13,false
"미니스톱",4,false
"김경언",7,false
"명수세끼",5,false
"후지산",1,false
"소현언니",6,false
"엄마카와이",7,false
"러브게임",2,false
"#선착순_3명_멘션온_단어로_닉네임",45,false
"정준하",1,false
"무도 10",3,false
"#눈을_감고_주일은쉽니다를_쳐보자",53,false
"아미밤",12,false
"광화문광장",3,false
"송승준",2,false
"양손동기화",3,false
"지뢰빙고",1,false
"현인상",50,false
"음악중심",10,false
"#callmebaby14thwin",23,false
"#장이씽사랑해",11,false
"김예림 lim",2,false
"문자투표",9,false
"운영노예",5,false
"#지호야닷컴",2,false
"#생각나는_트친을_말해보자",24,false
"지수 테스트",19,false
"with 김종현",8,false
"지뢰밭",3,false
"#rt한_트친에게_해준다",14,false
"닉도금",12,false
"성의 기미",8,false
"비하인드컷 공개",1,false
"도용금지",9,false
"주류박람회",11,false
"젤리피쉬",2,false
"사용 캡사이신 작년전체의 2.4배",2,false
"자레드",2,false
"덮세훈",6,false
"닉네임 도금",19,false
"#말도_안되는_공약을_해보자",46,false
"#말을_니로_끝내면_상냥해보이니",27,false
