"hashtag","count","promoted"
"the crowds award",1,false
"israel's 67th",2,false
"#piku",34,false
"#shabbatshalom",15,false
"right now",43,false
"temple mount",12,false
"#ffil",9,false
"#armeniangenocide",64,false
"champions league",25,false
"#gaza",9,false
"#greysanatomy",15,false
"southampton",78,false
"worth it",25,false
"sderot",47,false
"happy 67th",55,false
"worth",28,false
"my spring",86,false
"#congratsjustinandhailey",22,false
"#liamisarolemodel",22,false
"independence day",42,false
"#yomhaatzmaut",95,false
"#חידון_התנך_הקבצה_ג",95,false
"#israelisstillwaitingfor1d",95,false
"gaza",31,false
