"hashtag","count","promoted"
"#יוםהעצמאות",23,false
"russia",6,false
"real madrid",1,false
"lucy aharish",4,false
"#استقلالكم_يوم_نكبتنا",38,false
"#independenceday",2,false
"pm netanyahu",11,false
"#whereareunow",44,false
"#yomhaatzmaut",59,false
"jews",8,false
"independence day",38,false
"#describeyoursexlifeinatvshow",7,false
"isis",18,false
"western wall",19,false
"#piku",84,false
"syria",2,false
"jimmy carter",22,false
"#yomhazikaron",26,false
"#palestinian",1,false
"#yemen",31,false
"#bigdata",13,false
"yom hazikaron",7,false
"torah",8,false
"#יוםהזיכרון",44,false
"mohammed abu khdeir",42,false
"#rsac",26,false
"gaza",36,false
"worth it",95,false
"#motavatormonday",13,false
"#2013fandomthrowback",23,false
"bayern",95,false
"memorial day",69,false
"#internetbestfriendday",35,false
