"hashtag","count","promoted"
"cézar",1,false
"sam alves",2,false
"altashorascomrafavitti",3,false
"#luansantananoaltashoras",3,false
"chacrinha",1,false
"#ufc186",4,false
"jota quest",5,false
"carlinhos brown",2,false
"seu jorge",4,false
"#freddiegray",2,false
"gustavo lima",1,false
"huracán",7,false
"avenida brasil",6,false
"banda malta",1,false
"manu gavassi",3,false
"#globo50",8,false
"jadine on asapsummersaya",2,false
"radio disney",1,false
"dale river",4,false
"#cozinhasobpressao",5,false
"james neal",4,false
"jason kidd",6,false
"the bulls",3,false
"bayless",3,false
"bucks",8,false
"#whcd",14,false
"#larryalovetoremember",14,false
"トワイライト",1,false
"matt harvey",2,false
"jimmy butler",4,false
"gonzaa fonseca sos un hdp",3,false
"hoy vuelve micampeona",2,false
"harvey",2,false
"oj mayo",5,false
"aaron brooks",3,false
"#ireiserfelizquando",2,false
"#goodlucktodayfifthharmony",20,false
"game 7",8,false
"#sebchat",2,false
"#silivridetahliyebayramı",17,false
"brook lopez",2,false
"#amici14",13,false
"#l6ncalleiglesias",14,false
"jesus luz",5,false
"#interroma",1,false
"hidayet karaca",3,false
"#l6njunqueras",1,false
"#اخرجوا_العنوز_من_جزيره_العرب",16,false
"#thevoice",23,false
"#وش_اسم_شغالتكم",5,false
"anne sila",1,false
"i̇smail kartal",13,false
"#angrywords",14,false
"emre güral",3,false
"guzan",2,false
"#ruinaromanticmomentin4words",21,false
"#sabadodeganarseguidores",7,false
"lavezzi",7,false
"#اسم_حلو_من_اربعه_حروف",23,false
"watford",5,false
"#mirandasingsisgoals",4,false
"anahi",27,false
"mateu lahoz",1,false
"#happydaesungday",5,false
"jordi alba",8,false
"#psglosc",14,false
"#djp20",14,false
"#برشلونه_اسبانيول",2,false
"يوسف سيف",6,false
"espanyol",19,false
"#yfsfshine",3,false
"pelle",2,false
"chadli",3,false
"#كم_لك_سنه_في_تويتر",27,false
"nyoy",5,false
"#الحب_في_كلمه_واحده",12,false
"lamela",2,false
"#mmkfallen44",5,false
"ナルニア",13,false
"#الشاب_السعودي_خروف",11,false
"nepal",45,false
"gimme5live oneforpacman",1,false
"#bigbangmadeinseoulday1",13,false
"オフパコ",12,false
"tito vilanova",5,false
"kyle walker",16,false
"#ความสุขบุกโลก",10,false
"buon 25",4,false
"#callmebaby14thwin",11,false
"ネパール",18,false
"#25aprile",23,false
"kathmandu",31,false
"#قول_ميزه_فيك",17,false
"kris humphries",8,false
"#earthquake",16,false
"#classroommoments101",6,false
"#paintpolice",12,false
"wendy williams",12,false
"#demiweareexcitedford5",1,false
"超会議",12,false
"#5hpoolparty",5,false
"#ysitedigoque",9,false
"paul pierce",11,false
"joker",21,false
"#liamyoumakeushappy",15,false
"#whereiwaswhenzaynquit",45,false
"bruce jenner",21,false
