"hashtag","count","promoted"
"Palestinians",26,false
"Michael Clifford",32,false
"ليث ابو جوده",31,false
"#HappyEaster",33,false
"Passover",34,false
"Jewish",2,false
"#IsraelIsStillWaitingFor1D",19,false
"#mbcthexfactor",21,false
"Islamic State",51,false
"#RespectForZayn",68,false
"#Hamas",46,false
"Easter",4,false
"مخيم اليرموك",3,false
"#Yarmouk",73,false
"Happy Easter",47,false
"jose mourinho",8,false
"#YarmoukCamp",5,false
"liverpool",46,false
"arsenal",49,false
"full highlights 2015.04.03",43,false
"#IranDeal",24,false
"Dubai",30,false
"Full Highlights 2015.04.03",1,false
"#TheyreTheOne",49,false
"#لن_يسقط_اليرموك",13,false
"#Irandeal",1,false
"Liverpool",19,false
"Arsenal",2,false
"Happy Passover",47,false
"#VoteTrisMTV",95,false
"#MBCTheXFactor",28,false
