"hashtag","count","promoted"
"Adnet",1,false
"Andressa Urach",5,false
"#TaNoAr",5,false
"Dilma Bolada",3,false
"Carapicuíba",1,false
"Alemão",9,false
"Alckmin",7,false
"Plantão da Globo",8,false
"#AderbalLiberaRafaelELaís",8,false
"#FREEJackAndJackGame",13,false
"Brazil Needs Keegan Allen",13,false
"#Samukano1D",12,false
"TEM DUASS",1,false
"IfIAintGotYouCoverByNonôLellis",1,false
"BTRWeWantAnAnswer",8,false
"#ChatcomosSEMLIMITES",5,false
"#batebolarival",7,false
"#VoteTrisMTV",19,false
"#PositividadeAmandaDjehdian",12,false
"#GabyDandoUmJeitoNaBel",13,false
"#QueremosPapoRetoMabella",2,false
"Manuzita Ask",2,false
"CobradeVaiVoltar",12,false
"#AFeiaMaisBela255",7,false
"Megadeth",23,false
"ArthurAguiarKing",12,false
"Elena Must Remember Damon",21,false
"FRIO OU CALOR",2,false
"#AlôKarinaCorreAtrásDePerina",14,false
"Ju Ask",2,false
"Quênia",2,false
"#AUsurpadora004",14,false
"#CoraçãoIndomável029",3,false
"#ComUmMilhaoEu",1,false
"RIP Harry Styles",26,false
"#askrose",4,false
"QUANDO É O ANIVER DE VCS",4,false
"Alemoa",2,false
"Panic",1,false
"NÃO AMÉM",5,false
"Big Girls Cry",7,false
"Laços de Família",8,false
"#ChefRafaNoYoutube",3,false
"#SouMuito",2,false
"#QueremosTamiresNaFinalBBB",12,false
"#HappyBirthdayPattieMallette",10,false
"#VoteKatnissMTV",18,false
