"hashtag","count","promoted"
"#rsac",14,false
"bayern",31,false
"memorial day",32,false
"#internetbestfriendday",34,false
"#יוםהזיכרון",9,false
"#2013fandomthrowback",49,false
"mohammed abu khdeir",60,false
"#yomhazikaron",79,false
"gaza",31,false
"jimmy carter",54,false
"syria",75,false
"#motavatormonday",91,false
"#bigdata",15,false
"arab",19,false
"torah",82,false
"independence day",7,false
"#yallamaccabi",5,false
"herzliya",10,false
"#اكتب_كلمه_من_لهجتك_وترجمها",38,false
"worth it",91,false
"#shebadtonumberone",36,false
"#מכביפנר3",58,false
