"hashtag","count","promoted"
"콜라컵",2,false
"손자녀",3,false
"추미애",5,false
"엘홀더",5,false
"권남희",1,false
"잡채밥",6,false
"서울 공연",5,false
"추리력",8,false
"사전투표소",1,false
"#bigbang2015",1,false
"내버려둘",7,false
"부딪친",3,false
"스타워즈",13,false
"중견교회 담임목사",3,false
"중견교회 담임",6,false
"과일과 생명",5,false
"경제 홍보",3,false
"vs 경찰 차벽",4,false
"홍준표 옭아맬 녹취",6,false
"믿어달",14,false
"수사염두",7,false
"경제 홍보 콘텐츠",1,false
"야당 의원",1,false
"오승환",10,false
"현직 판사",10,false
"하나님과 하늘",3,false
"홍준표 옭아맬",3,false
"몰래녹취",6,false
"학여울",5,false
"완사모",17,false
"수사염두 몰래녹취",8,false
"성완종 장부",19,false
"분향소",1,false
"#remember0416",4,false
"유가족과 시민",1,false
"독재정권",1,false
"벤데타",1,false
"데프콘",2,false
"법관 안돼",8,false
"회장 65",7,false
"비서관",7,false
"경찰과 충돌",14,false
"성완종 독대 증언",1,false
"정치얘기",1,false
"물대포",2,false
"이나라",7,false
"경복궁",14,false
"근현대사",16,false
"애국심",20,false
"투표율",22,false
"역사책",1,false
"윗대가리",19,false
"한송이",21,false
"인스피릿",3,false
"캡사이신",7,false
"불법집회",2,false
"#역대_커뮤_관통_원인",39,false
"#트친들이_나를_부를때",1,false
"청계천",4,false
"#벨져홀든을_오타없이_써보자",10,false
"최루액",39,false
"광화문",31,false
"류수정",26,false
"이승환",1,false
"#vvkorea_180",15,false
"#메이플_vip_패배자",5,false
"엑소예",2,false
"로다주",14,false
"스타팝",1,false
"심수창",4,false
"안치환",1,false
"웹툰샵",8,false
"서울광장",10,false
"열스타",6,false
"시청광장",14,false
"스니커즈 2차",4,false
"exo 찬열",2,false
"#자캐를_만들_때_주로_넣는_설정",35,false
"엑소 타오",9,false
"우치와",6,false
"비바람",4,false
"이타마",11,false
"당내외",7,false
"조조할인",6,false
"치마루",2,false
"후속곡",7,false
"#비가_내린다로_시작하는_글쓰기",47,false
"대국민",2,false
"사무국장",6,false
"말바꾼",3,false
"추모식 취소",9,false
"긴급회동",15,false
"#찬열수니_트친소",21,false
"인터렉티브",2,false
"fa컵",2,false
"#블락비바스타즈",15,false
"선체인양",4,false
"세월호 72",1,false
"충청도 말투",15,false
"리사 인기",1,false
"황사비",1,false
"한빛 3호기",7,false
"성완종 독대",4,false
"메모 등장",3,false
"안방극장",1,false
"사퍼 신캐",1,false
"거금 덜렁",4,false
"상황멘트",18,false
"의안 제출",7,false
"이클립스",5,false
"인기인",5,false
"결의안",6,false
"#remember416",9,false
"청량리",14,false
"팽목항",25,false
