"hashtag","count","promoted"
"granada hills",1,false
"scott walker",1,false
"#georgetowncyber",2,false
"#debtstrikesback",2,false
"carter",5,false
"konami",8,false
"#scotus",6,false
"e&amp",2,false
"#japan",7,false
"rgiii",11,false
"#csislive",3,false
"#miglobal",12,false
"#congress",1,false
"billy corgan",15,false
"#icymi",3,false
"japan",7,false
"vp biden",1,false
"attorney general",16,false
"#attacksonpress",16,false
"#ntoy15",3,false
"iowans",7,false
"#wmata",1,false
"#npt2015",11,false
"refused",4,false
"tamerlan",11,false
"david bruck",1,false
"austin hatch",4,false
"george w. bush",2,false
"ian somerhalder",1,false
"wendy sherman",8,false
"charlie hebdo",4,false
"shanna peeples",3,false
"#whcoa",11,false
"#irandeal",9,false
"#shrmtalent",8,false
"catia",7,false
"not my type at",3,false
"#mondaymotivation",30,false
"#liamisthepoolcleaner",8,false
"nepal",12,false
"happy birthday nolan",2,false
"draft week",2,false
"spirit of the lord",8,false
"james holmes",14,false
"#nepalearthquake",7,false
"#whcd",14,false
"#mwfcon15",15,false
"good monday morning",4,false
"cap gemini",12,false
"we're already a man down",1,false
"broken age",12,false
"new jack city",7,false
"jurgen stark",4,false
"#secretsandlies",10,false
"#uncf",10,false
"monta ellis",9,false
"uc berkeley",9,false
"#infinity",19,false
"#prancingelites",1,false
"rio vista",37,false
"jj barea",14,false
"mavs",5,false
"espn 2",22,false
"#rhoareunion",18,false
"josh smith",9,false
"#extremerules",26,false
"#gameofthrones",22,false
"#dcrising",8,false
"#madmen",22,false
