"hashtag","count","promoted"
"#andthatswhywebrokeup",1,false
"jo joyner",3,false
"#internetbesfriendday",3,false
"jamelia",1,false
"#describeheavenin5words",5,false
"fc united",2,false
"#asknacks",7,false
"#selfieforjacob",8,false
"celtics",9,false
"#newsbeat",3,false
"hollywood ending",3,false
"conference north",7,false
"blac chyna",11,false
"wikipedia",11,false
"fraser nelson",14,false
"#geordieshore",9,false
"#ballotmonkeys",18,false
"#ordinarylies",20,false
"#twintelepathy",3,false
"#milifandom",29,false
"dani alves",1,false
"#championsleague",1,false
"#plussizewars",9,false
"barca",14,false
"david luiz",19,false
"porto",23,false
"bayern",23,false
"luiz",1,false
"neymar",14,false
"iniesta",5,false
"#rowysotour",2,false
"#londonhustings",6,false
"#ruinthepartyin5words",18,false
"maia",8,false
"standard chartered",1,false
"meekings",9,false
"josh meekings",1,false
"grant shapps",12,false
"ronnie o'sullivan",1,false
"sarah vine",13,false
"#internetbestfriendday",37,false
"wet dreamz",9,false
"#2013fandomthrowback",19,false
"jimmy the jetplane",2,false
"oxford street",7,false
"chris smalling",20,false
"douglas alexander",3,false
"#makeamericantvshowsbritish",19,false
"young republicans",15,false
"abu bakr al-baghdadi",7,false
"#shebadonradio",4,false
"#nusconference",25,false
"jon moss",11,false
"paddy ashdown",14,false
"uzzi",2,false
"ding",2,false
"matthew warchus",3,false
"peter robinson",1,false
"#contagiousnnw",8,false
"#healthdebate",21,false
"#bbcr4today",1,false
"#queensaward",2,false
"groundhog day",12,false
"#techtuesday",2,false
"central line",7,false
"#museongrimmy",1,false
"#describeyoursexlifeinatvshow",46,false
"william hague",7,false
"wonga",21,false
"happy birthday ma'am",4,false
"#nackambydynamyt",2,false
"donald trump",1,false
"#selfieesteem",3,false
"#motavatormonday",2,false
"#ghosttown",3,false
"ghost town",1,false
"#lochness",1,false
"#queensbirthday",1,false
"#internetbestieday",11,false
"loch ness monster",12,false
"credit suisse",3,false
"#mobilegeddon",19,false
"#charitytuesday",2,false
"jordan henderson",1,false
"#queenelizabeth",38,false
"at 7",5,false
"cardiff north",7,false
"happy 420",2,false
"jurassic world",2,false
"john major",44,false
"randy orton",2,false
"#dwts",6,false
"phil rudd",5,false
"tough enough",2,false
"frankie boyle",2,false
"the miz",6,false
"stevie j",7,false
"sheamus",4,false
"extreme rules",6,false
"#covetme",5,false
"#ffsmartnation",9,false
"#has15",8,false
"#rawalbany",8,false
"#lhhatl",10,false
