"hashtag","count","promoted"
"Harvick",1,false
"#NASCAR",1,false
"Love Jones",1,false
"#OddClassifieds",2,false
"Jamie Benn",4,false
"Ben Revere",1,false
"Run the Jewels",5,false
"Kershaw",3,false
"Bruins",5,false
"Matt O'Connor",2,false
"Lou Williams",2,false
"Archie Bradley",2,false
"#FrozenFour",7,false
"Danny Garcia",1,false
"Nelly",8,false
"Kid Chocolate",3,false
"Knicks and Magic",2,false
"#PBConNBC",12,false
"Perry Kitchen",1,false
"Brandon Sutter",7,false
"#ThereIsNoSexyWayTo",12,false
"Anthony Florentino",2,false
"#AskLOX",13,false
"American Pharoah",10,false
"#explainyourusername",18,false
"Jenrry Mejia",4,false
"Mejia",2,false
"Phil",1,false
"Nelson Cruz",5,false
"Jerry Sands",14,false
"Robyn Regehr",1,false
"#IveGot99ProblemsAnd__IsOne",7,false
"Divining Rod",5,false
"Stanozolol",7,false
"Jamal Murray",2,false
"#HeyVioletTwitcam",19,false
"Tiger",10,false
"Spieth",13,false
"Sevilla",9,false
"Spring Game",1,false
"Mark Stone",4,false
"Neymar",13,false
"U.S. Capitol",17,false
"#BrownAndProud",25,false
"Parma",3,false
"Joe Kelly",12,false
"#VeganOnions",30,false
"Burnley",10,false
"Kevin Hayes",4,false
"Johnny Manziel",8,false
"#TableTopDay",5,false
"#UFCKrakow",18,false
"Raúl Castro",6,false
"ISNT IT LOVELY",1,false
"Tim Sherwood",6,false
"Aston Villa",3,false
"Jesé",1,false
"#nerdland",2,false
"Benteke",1,false
"Sunderland",3,false
"#AskRyan",6,false
"Silas Randall Timberlake",13,false
"Chicharito",7,false
"Jessica Biel",1,false
"#ReasonIAmNotASuperhero",28,false
"#minnebar",1,false
"Arbeloa",2,false
"Silas Randall",2,false
"Yedlin",1,false
"Lewandowski",6,false
"Kone",1,false
"White Hart Lane",4,false
"#VZBoston",10,false
"Louis in London",4,false
"Summerville",1,false
"PROM DAY",1,false
"Swansea",5,false
"Yankees in 19",1,false
"#MoviesOfTheMasters",10,false
"Jeff Knox",1,false
"Race Day",1,false
"#5YearsSinceHarrysAudition",35,false
"Everton",11,false
"#uppers",11,false
"Good Saturday",10,false
"#NationalPetDay",30,false
"#satchat",9,false
"#SongsOfTheMasters",4,false
"My Cheap Jobs",11,false
"#ConfectioneryAFilm",4,false
"Grand National",2,false
"#powder",9,false
"Ellsbury",1,false
"#12YearsOfPriyanka",6,false
"#CelebNovels",8,false
"ACDC",11,false
"Omegle",16,false
"The Color of Friendship",16,false
"Garrett Jones",1,false
"#LessFabulousPlaces",12,false
"#racismisNOTajoke",23,false
"#WhenThisGameStarted",2,false
"Red Sox",14,false
"Steven Wright",10,false
"#BeforeThisGameEnds",13,false
"Hanley",1,false
"Esmil Rogers",11,false
"Didi",3,false
"Wade Davis",1,false
"#Yankees",9,false
"Stephen Drew",4,false
"Mark Teixeira",3,false
"#RedSoxVsYankees",4,false
"Big Papi",3,false
"David Ortiz",16,false
"Bob Costas",32,false
"#SpaceDough",13,false
"#DestinationIMPACT",2,false
"Chase Headley",2,false
"Timmy",3,false
"Yankee Stadium",4,false
"#Bellator136",1,false
"Raymond Felton",7,false
"#MyRefundsEnoughFor",23,false
"#BringIt",7,false
"Tim Duncan",7,false
"#GraceShow",2,false
"#abc2020",20,false
