"hashtag","count","promoted"
"Rahm Emanuel",1,false
"#RuinADrink",1,false
"Belt",2,false
"#FreshOffTheBoat",2,false
"#BeingMaryJane",2,false
"Vogey",3,false
"#BestShow100",3,false
"Curry",4,false
"#DigiTourIsAwesome",6,false
"Draymond Green",5,false
"Pelicans",9,false
"Anthony Davis",9,false
"Five Nights",1,false
"Kawhi Leonard",3,false
"The Devils",2,false
"Cody Ross",10,false
"#HandwrittenLivestreamEvent",8,false
"#RHOBH",6,false
"Steve Pearce",4,false
"Milton Street",6,false
"#rainbow",4,false
"Mat Latos",12,false
"Grace of Monaco",1,false
"#XconRoboWest",7,false
"#WalterScott",21,false
"Cliff Alexander",6,false
"#Webbys",3,false
"Stan Freberg",15,false
"#MakeAKidShowSerious",22,false
"#letsmoveforward",7,false
"#FaceTimeMeNash",15,false
"Deus Ex",14,false
"Arrested Development",20,false
"#AskLeslie",7,false
"#AllTimeLowMTV",10,false
"#BBMAs",2,false
"#HowIDieInTheZombieApocalypse",6,false
"Jon Snow",3,false
"The Bold Italic",23,false
"#IPL2015",1,false
"Will Wade",2,false
"Torrey Ward",6,false
"#gsv2020vision",4,false
"HBO Now",24,false
"#BadChoiceFuneralSongs",30,false
"Odin Lloyd",3,false
"#WorldHealthDay",29,false
"#NationalBeerDay",40,false
"Brontosaurus",6,false
"#rain",15,false
"#StarWars",13,false
"Billie Holiday",13,false
"James Best",34,false
"Rand Paul",42,false
"NONE OF THE ABOVE",1,false
"YouTube Kids",2,false
"8 Iranian",2,false
"Yokai Watch",3,false
"Good Tuesday",11,false
"Happy Easter",22,false
"SAUSAGE KEEP IT GOING",3,false
"New Castle",8,false
"Casilla",2,false
"Stephen Vogt",2,false
"RIP TVD",8,false
"Trap House 5",7,false
"Durham",1,false
"#OpeningDay",28,false
"Coach K",1,false
"Madison Bumgarner",1,false
"#Rangers",3,false
"Congrats to Duke",1,false
"Ike Davis",1,false
"#FutureHearts",24,false
"Romo",4,false
"#BetterCallSaul",17,false
"Quinn Cook",2,false
"#NCAAChampionship",26,false
"Sonny Gray",22,false
"Kaminsky",5,false
"Winslow",10,false
"Bo Ryan",17,false
"Okafor",16,false
"One Shining Moment",20,false
"Tyus Jones",19,false
"Grayson Allen",1,false
"#SFGiants",32,false
"#MyTombstoneIn5Words",45,false
"Duke",36,false
