"hashtag","count","promoted"
"Damn Kentucky",2,false
"Coach Cal",2,false
"Aaron Harrison",2,false
"Ashley Judd",2,false
"Calipari",2,false
"Sam Dekker",3,false
"Towns",3,false
"Lyles",3,false
"#The8thDeadlySin",1,false
"Dekker",2,false
"Marcus Smart",2,false
"Kaminsky",5,false
"Andrew Harrison",6,false
"The Warriors",4,false
"#SweetiePies",3,false
"#OutlanderReturns",8,false
"#RespectForZayn",11,false
"American Oxygen",7,false
"Spartans",2,false
"Duke",9,false
"Tyus Jones",5,false
"Kylie",13,false
"Dawson",1,false
"Winslow",6,false
"#superpanel",4,false
"Grayson Allen",10,false
"#DukeNation",2,false
"Okafor",11,false
"Sparty",7,false
"Michigan State",12,false
"Coliseum",4,false
"#USWNT",4,false
"#MichiganState",1,false
"Avery Johnson",2,false
"James Yammouni",2,false
"Zito",15,false
"#FinalFour",22,false
"#ccaabsb",1,false
"Barry Zito",1,false
"SFPD",4,false
"#hugoawards",6,false
"#NewShawnSongTomorrow",1,false
"Die With You",10,false
"#ldsconf",17,false
"#TheyreTheOne",3,false
"When Ya",15,false
"#HorribleGiftsInsideEasterEggs",19,false
"#WonderCon2015",5,false
"#eclipse",3,false
"Chelsea",2,false
"#RDMA",6,false
"Charlie Adam",9,false
"#UFCFightNight",1,false
"Joey Barton",3,false
"#MLPseason5",10,false
"#MUFC",10,false
"Good Friday",16,false
"#nerdland",10,false
"Paul George",21,false
"#UFCFairfax",29,false
"#COYG",1,false
"#IfTwitterBlowsUp",4,false
"Giroud",3,false
"#uppers",4,false
"Mignolet",1,false
"Arsenal",19,false
"Ozil",2,false
"Liverpool",22,false
"#Arsenal",1,false
"Bellerin",1,false
"#satchathack",2,false
"#RuinAMovieWithHitler",35,false
"#BlackOutDay",2,false
"Furious 7",21,false
"Pjanic",1,false
"#IranDeal",6,false
"Easter",15,false
"Holy Saturday",3,false
"#SFGiants",13,false
"#lunareclipse",30,false
"Piles",4,false
"Calum",18,false
"Reclaim Australia",1,false
"#GoodFriday",25,false
"Music Core",5,false
"#3STYLE",8,false
"#20DaysOfDallas",9,false
"COLOR MONEY",1,false
"Plies",49,false
"#RIPPaulWalker",15,false
"Color Money",30,false
"#WonderCon",5,false
"Zenon",13,false
"22 Jump Street",4,false
"The Lakers",1,false
"Paul Walker",8,false
"#ReasonsToRespectJB",19,false
"#BSBTheMovie",12,false
"RIP Paul Walker",2,false
"#FirstFriday",2,false
"#MakeAQuoteWhiny",17,false
"#NCR2015",6,false
"Compton",9,false
"Jordan Clarkson",22,false
"Fat Tuesday",18,false
"#FastFurious7",3,false
"Seder",6,false
"#SingAlongJCS",5,false
"First Friday",5,false
"#StanfordInvite",11,false
"Buster Posey",10,false
"#GraceShow",4,false
"#KAMFreestyleFriday",15,false
