"hashtag","count","promoted"
"lawrie",1,false
"mike trout",2,false
"quad",2,false
"#dd4l",3,false
"#spockquestionssonglyrics",4,false
"paulo orlando",5,false
"patrick sharp",5,false
"alex rodriguez",7,false
"isaiah briscoe",3,false
"colin wilson",2,false
"backstrom",1,false
"#bringit",6,false
"#themessengers",6,false
"#sharktank",3,false
"#battleoftheasas2015",10,false
"stephen drew",4,false
"bartolo colon",11,false
"#proudoflouis",13,false
"#ead2015",3,false
"#capsisles",13,false
"philipp grubauer",1,false
"verizon center",11,false
"scott brown",6,false
"juan lagares",4,false
"#batmanvsuperman",6,false
"#capitalstalk",4,false
"#indiasdaughter",1,false
"bryant",3,false
"#handwrittenbuyoutsday4",1,false
"#kamfreestylefriday",2,false
"grubauer",4,false
"#sls15",6,false
"holtby",7,false
"#middleschoolerstryalcohol",3,false
"mike huckabee",6,false
"#reasonsmylifeisacartoon",3,false
"#action2015",13,false
"#ttw15",1,false
"cozmic one",5,false
"#endpoverty",2,false
"#inclusivegrowth",8,false
"johnny kemp",25,false
"#theasianawards",1,false
"asian awards",2,false
"#fin4dev",12,false
"#askpresssec",3,false
"cardinal francis george",16,false
"james shields",10,false
"italian pm",1,false
"cardinal george",2,false
"dej loaf",4,false
"#natgeotravelchat",11,false
"dazon ingram",2,false
"me u",3,false
"battlefront",1,false
"#erbil",3,false
"#stressreliefin4words",28,false
"#aftertastevideo",3,false
"erbil",4,false
"pm renzi",9,false
"matthew mcconaughey",1,false
"#finaccess2020",14,false
"don francisco",2,false
"craig berube",10,false
"sabado gigante",32,false
"#shouldcoulddream",13,false
"izzat ibrahim al-douri",4,false
"#whmeetup",19,false
"roberto clemente",1,false
"#pewtranspo",11,false
"want reform",1,false
"#csislive",5,false
"#foxflashbackfriday",7,false
"#fridayfeeling",3,false
"#gpg15",3,false
"jonathan krueger",9,false
"#iwishmyteacherknew",3,false
"happy friday everyone",8,false
"west blvd",1,false
"riyadh",12,false
"#f1onnbc",3,false
"cilic",3,false
"principals matter",4,false
"#fitn",35,false
"#dayofsilence",4,false
"#shawnongma",2,false
"#ebolarecovery",16,false
"#1yearwithoutmagcon",4,false
"star wars",8,false
"finally friday",9,false
"graca machel",2,false
"#ashokaatskoll",6,false
"barter 6",12,false
"britt mchenry",12,false
"#nationalhighfiveday",12,false
"#sageparisassembly",16,false
"#1yearsincefourseasons",1,false
"#oldmagconmemories",2,false
"aaron hill",2,false
"ducks",14,false
"#gojetsgo",6,false
"niall and melissa",42,false
"corey perry",15,false
"tracy chapman",2,false
"batman",18,false
"unlv",7,false
"#lipsyncbattle",12,false
"stephen zimmerman",1,false
"lenny cooke",1,false
"dylan hyde",3,false
"royalty",7,false
"batman vs superman",11,false
"kris bryant",52,false
"#reasonwhysomeonewouldkillme",20,false
"#mnwild",14,false
"#americancrime",4,false
"#addblartimproveamovie",32,false
"#scandal",36,false
