"hashtag","count","promoted"
"Quillin",2,false
"#OddClassifieds",3,false
"#SelfieForGavin",2,false
"Jamie Benn",4,false
"Garcia",1,false
"Ben Revere",1,false
"Run the Jewels",1,false
"Kershaw",1,false
"Bruins",5,false
"Peterson",4,false
"Matt O'Connor",2,false
"Lou Williams",2,false
"Archie Bradley",2,false
"#ThereIsNoSexyWayTo",7,false
"#FrozenFour",7,false
"Nelly",8,false
"Manny",1,false
"Espinosa",2,false
"Kid Chocolate",2,false
"#CubaPolicy",5,false
"Fister",4,false
"#PBConNBC",7,false
"Knicks and Magic",1,false
"Andy Lee",3,false
"#GarciaPeterson",1,false
"Brandon Sutter",5,false
"United",3,false
"#GoodWitch",4,false
"Anthony Florentino",1,false
"#AskLOX",11,false
"#NASCAR",8,false
"American Pharoah",7,false
"#explainyourusername",9,false
"Nelson Cruz",1,false
"Jenrry Mejia",2,false
"Jerry Sands",12,false
"Robyn Regehr",1,false
"Spieth",4,false
"#TheMasters",15,false
"Divining Rod",2,false
"Stanozolol",6,false
"#HeyVioletTwitcam",14,false
"#UFCKrakow",4,false
"#BrownAndProud",14,false
"Tiger",8,false
"#ReasonIAmNotASuperhero",4,false
"Spring Game",1,false
"#VeganOnions",20,false
"#LatiniWave",4,false
"Slurpee",4,false
"Mark Stone",4,false
"Joe Kelly",6,false
"Sevilla",10,false
"Capitol",18,false
"Neymar",11,false
"#DCTravelBlogger",3,false
"#bringyourowncupday",20,false
"U.S. Capitol",6,false
"Parma",2,false
"Castro",24,false
"US Capitol",1,false
"#TableTopDay",2,false
"#NSAS15",1,false
"Burnley",9,false
"Kevin Hayes",4,false
"Johnny Manziel",8,false
"#CapsNYR",22,false
"Aston Villa",2,false
"Tim Sherwood",5,false
"Raúl Castro",8,false
"Many Clouds",1,false
"Jesé",1,false
"#THFC",5,false
"Benteke",1,false
"Sunderland",3,false
"Silas Randall Timberlake",11,false
"Jessica Biel",1,false
"Chicharito",8,false
"#Castro",3,false
"Arbeloa",1,false
"Silas Randall",2,false
"#NationalPetDay",21,false
"Lewandowski",6,false
"White Hart Lane",5,false
"Parade",4,false
"#PyCon2015",5,false
"#CLPP2015",12,false
"Swansea",3,false
"#5YearsSinceHarrysAudition",21,false
"Cherry Blossoms",5,false
"PROM DAY",1,false
"Yankees in 19",1,false
"#CherryBlossomFestival",23,false
"Race Day",1,false
"Everton",10,false
"Good Saturday",10,false
"My Cheap Jobs",10,false
"#N1CanalFiesta15",17,false
"#NRAAM",4,false
"Yanks",2,false
"ACDC",4,false
"Omegle",11,false
"The Color of Friendship",14,false
"#HillarysBigAnnouncement",20,false
"#Daredevil",22,false
"#NationalSiblingsDay",24,false
"#F1onNBC",13,false
"#LessFabulousPlaces",1,false
"#racismisNOTajoke",5,false
"#RedSox",12,false
"Steven Wright",10,false
"#MyRefundsEnoughFor",10,false
"Esmil Rogers",10,false
"#BeforeThisGameEnds",11,false
"Yankees",2,false
"#Jump",1,false
"Red Sox",5,false
"Bob Costas",30,false
"Big Papi",3,false
"David Ortiz",4,false
"Coachella",41,false
"Taijuan Walker",2,false
"Timmy",3,false
"Raymond Felton",3,false
"#Yankees",7,false
"#Bellator136",7,false
"Daredevil",19,false
"#BringIt",8,false
"#abc2020",14,false
"Tim Duncan",9,false
"#NationalSibilingDay",19,false
