"hashtag","count","promoted"
"#مهرجان_جرش",25,false
"man united",28,false
"nash",4,false
"shazam",13,false
"#goodlucklouis",48,false
"europe",56,false
"gaza",64,false
"#underwarrior",10,false
"#libya",71,false
"ukraine",52,false
"america",46,false
"arab",14,false
"palestinians",4,false
"tehran",20,false
"fa cup",89,false
"the crowds award",18,false
"chelsea",22,false
"worth it",45,false
"#facup",66,false
"#savetheundies",86,false
"#proudoflouis",37,false
"#mbcthexfactor",69,false
"#המטההמרכזי",63,false
