"hashtag","count","promoted"
"#Sexytime",1,false
"Taurus",3,false
"#RejectedHobbies",4,false
"Benz",1,false
"#JasonOnIdol",3,false
"Ariana and Justin",7,false
"Sorority Row",1,false
"The Goonies",3,false
"#NoRubber",11,false
"#markAsksLucy",10,false
"#iOS83",9,false
"Barry Manilow",17,false
"#newsnight",1,false
"Simpsons",20,false
"#selfieforseb",9,false
"Jim Murphy",3,false
"#firstdates",23,false
"#LoveMeSo",28,false
"#DIGITSMASH",8,false
"#jihadibrides",1,false
"Michael Owen",11,false
"David Coburn",22,false
"Coutinho",22,false
"#weddinghour",2,false
"#OnTopicTalkShow",13,false
"#TheIsland",21,false
"#yorkshirehour",1,false
"Mignolet",1,false
"#ontopictalkshow",3,false
"Jack Nicklaus",12,false
"#MillionPoundMotors",4,false
"Sakho",3,false
"Joe Allen",4,false
"Apache Indian",1,false
"#handmadehour",6,false
"Dzhokhar Tsarnaev",1,false
"#FACup",9,false
"#CultureDebate",9,false
"Ewood Park",1,false
"#Ghosttown",4,false
"#nextlingeriechat",2,false
"Blackburn",6,false
"#WaysToEnjoyAGoodLife",1,false
"#GhosttownVideo",2,false
"iOS 8.3",40,false
"Sean St Ledger",13,false
"Paul Downton",11,false
"Deus Ex",10,false
"#CelebrityAwards2015",12,false
"Phantom 3",4,false
"Harrow East",8,false
"#Scheldeprijs",1,false
"Ion Trewin",7,false
"#KKRvMI",12,false
"Tyrone Mings",5,false
"Deuce Again",6,false
"Trott",2,false
"#ReasonsWhyWeLoveBeau",10,false
"Katie Faye",3,false
"Jordan Cox",1,false
"#AFCON2017",4,false
"#ChangeTheTune",20,false
"Apple Watch",18,false
"CHARLIES MATE",2,false
"#DAREJAKE",2,false
"#ReplaceWriterWithPlumber",20,false
"#socialwisdom",4,false
"#ChooseBeautiful",2,false
"Harrods",4,false
"#askricky",9,false
"Ed Balls",18,false
"Paul Sturrock",10,false
"#NewBethVideo",1,false
"Roy Keane",1,false
"Andrea Dossena",16,false
"Neil MacGregor",19,false
"Have I Got News For You",21,false
"#askmiranda",8,false
"South Carolina",4,false
"Non-Doms",1,false
"Nicky Morgan",5,false
"Geoffrey Lewis",6,false
"#TomSKday",4,false
"#nondom",37,false
"At 8",2,false
"#r4today",8,false
"Hatton Garden",2,false
"MG Rover",4,false
"SATs",18,false
"#Shell",1,false
"What We Do in The Shadows",2,false
"#HumpDay",5,false
"#BAFTATV",30,false
"#GeordieShore",1,false
"#ScotDebates",1,false
"Sam Tomkins",15,false
"BG Group",16,false
"Super League",2,false
"Easter",9,false
"#RuinADrink",32,false
"Clint Hill",5,false
"Benteke",9,false
"Tony Blair",10,false
"Armenia",7,false
"Colleen",1,false
"#banana",1,false
"#AllBlackLDN",10,false
"#friendzoneOniTunes",7,false
"#FaceTimeMeNash",7,false
"#WalterScott",40,false
