"hashtag","count","promoted"
"#xtremeshakespeare",1,false
"pelicans",1,false
"#americancrime",1,false
"bucks",3,false
"derrick rose",4,false
"double ot",1,false
"yordano ventura",6,false
"tyler johnson",2,false
"#rockthered",1,false
"#scandal",5,false
"jae crowder",2,false
"halak",1,false
"#mygreatestfearin5words",10,false
"kings father",3,false
"#rockthevote",6,false
"blac chyna",12,false
"#jacobchat",13,false
"evan turner",13,false
"#smackdown",6,false
"kevin love",10,false
"#greysanatomy",10,false
"#isles",1,false
"#yomhaatzmaut",1,false
"vp biden",4,false
"calder",3,false
"#greta",5,false
"#letsgocaps",9,false
"#mattsnewvideo",18,false
"take our",7,false
"furious 8",15,false
"#daughtersandsons",1,false
"howie kendrick",3,false
"comcast",8,false
"#cashvsjacks",18,false
"time warner cable",5,false
"bartolo colon",9,false
"#petraeus",6,false
"adam sandler",22,false
"black mass",13,false
"#secdefatstanford",10,false
"#feeturedfilms",2,false
"patriots",4,false
"eric holder",6,false
"jeremy renner",5,false
"loretta lynch",22,false
"kevin white",1,false
"kawhi leonard",2,false
"#lorettalynch",1,false
"#explorenewamerica",21,false
"#aeigoodnews",2,false
"#itsonus",3,false
"#witw",3,false
"lynch",4,false
"severance",6,false
"#freelancersatrisk",3,false
"brittney griner",17,false
"heather abbott",1,false
"joe nathan",5,false
"dpoy",22,false
"qaeda",6,false
"warren weinstein",15,false
"american and italian",1,false
"adam gadahn",12,false
"ed marynowitz",2,false
"new coke",3,false
"#atlanticecon",19,false
"#takeyourchildtoworkday",42,false
"#foodfwd",15,false
"organizing for action",4,false
"chile",4,false
"deutsche bank",6,false
"#hubble25",18,false
"happy friday eve",1,false
"howard dean",6,false
"good thursday",5,false
"#thoughtofthemorning",11,false
"clinton foundation",13,false
"#cm15",9,false
"i-95",9,false
"#worldbookday",51,false
"traffic alert",5,false
"#stgeorgesday",8,false
"chris paul",6,false
"#spring2action",4,false
"scott brooks",9,false
"#clippers",1,false
"#beatla",2,false
"#liamisarolemodel",27,false
"timmy",2,false
"blake griffin",21,false
"#ebony",16,false
"kawhi",16,false
"matt barnes",18,false
"#getnaughtyboysuspended",21,false
"deandre jordan",7,false
"#arrow",1,false
"jj redick",17,false
"#rbdivasla",3,false
"#idol",2,false
"jamal crawford",3,false
"cheetah girls",7,false
"alex guerrero",4,false
"kershaw",2,false
"kevin hayes",1,false
"spider-man",1,false
"deron williams",3,false
"#prancingelites",2,false
"#saverayvon",2,false
"#theamericans",13,false
"#catfish",6,false
"tim duncan",32,false
"#earthin3words",37,false
