"hashtag","count","promoted"
"josh smith",1,false
"#depressingtvreboots",1,false
"rondo",2,false
"chivas",3,false
"timmy",4,false
"tyson chandler",1,false
"jon jay",5,false
"vamos chivas",1,false
"melancon",1,false
"richard jefferson",4,false
"#asknacks",8,false
"tristan thompson",2,false
"joe west",2,false
"#selfieforjacob",9,false
"schlitter",1,false
"#codeenterprise",10,false
"tom wilson",6,false
"raiders",2,false
"#beatla",12,false
"#nflschedule",4,false
"#rdmapartywithjacob",3,false
"blac chyna",11,false
"#mx15",2,false
"#19cavs",1,false
"#sb50",1,false
"#ferguson",2,false
"yahoo",3,false
"waka flocka",15,false
"#championsleague",1,false
"age of ultron",10,false
"#newmusictuesday",1,false
"#keepitintheground",7,false
"james joint",13,false
"#iheartshawnmendes",13,false
"#twintelepathy",8,false
"barcelona",11,false
"neymar",3,false
"porto",18,false
"bayern",18,false
"iniesta",2,false
"david luiz",3,false
"krystle",1,false
"tegna",3,false
"#byrnesstrong",6,false
"steve byrnes",9,false
"kathy sierra",3,false
"#fluentconf",14,false
"derryck thornton",2,false
"#internetbestfriendday",39,false
"#ruinthepartyin5words",28,false
"kenny bayless",4,false
"#makeamericantvshowsbritish",5,false
"#sugarcon",2,false
"#2013fandomthrowback",7,false
"celeste corcoran",6,false
"coach of the year",9,false
"caris levert",7,false
"steve kerr",2,false
"sandy kress",1,false
"wet dreamz",19,false
"#mobilegeddon",22,false
"jack jennings",5,false
"#railsconf",13,false
"mike budenholzer",3,false
"st. louis city hall",1,false
"john muir",9,false
"andrey rublev",1,false
"#wdayelevate",9,false
"monty williams",1,false
"loch ness",1,false
"nate solder",6,false
"abu bakr al-baghdadi",8,false
"any way you slice it",2,false
"becoming jinn",7,false
"bishop robert finn",7,false
"heather mack",2,false
"david brock",8,false
"loch ness monster",9,false
"john major",7,false
"baps",1,false
"#bostonmarathon",11,false
"good tuesday",7,false
"#happy420",20,false
"#strengthinnumbers",1,false
"#fbtb2015",18,false
"#describeyoursexlifeinatvshow",48,false
"draymond green",9,false
"#jadasaid",10,false
"#overusedstartupphrases",15,false
"full house",64,false
"draymond",10,false
"#warriors",34,false
"addison russell",19,false
"pelicans",1,false
"eric gordon",5,false
"anthony davis",2,false
"#dwts",4,false
"klay",3,false
"joey crawford",8,false
"bryan price",13,false
"blue bell",6,false
"#lhhatl",7,false
"jimmy butler",14,false
"norris cole",6,false
"barbosa",2,false
"#dubs",1,false
"#bluelikehalsey",13,false
"curry",22,false
"#420regrets",33,false
