"hashtag","count","promoted"
"adam sandler",3,false
"#teammedea",3,false
"#cavs",3,false
"lebron",9,false
"kings father",10,false
"#greysanatomy",10,false
"meredith",1,false
"blac chyna",11,false
"chyna",1,false
"derek",1,false
"#jacobchat",10,false
"#mattsnewvideo",10,false
"furious 8",18,false
"suzanne evans",7,false
"#thisweek",12,false
"kinky boots",2,false
"#venusvsmars",3,false
"jim wells",20,false
"#bbcqt",20,false
"william hague",4,false
"paul nuttall",1,false
"marlon samuels",16,false
"ben stokes",1,false
"#celebjuice",6,false
"dnipro",1,false
"sevilla",3,false
"gary anderson",6,false
"#thelastleg",21,false
"#theisland",12,false
"mont blanc",4,false
"#ilivelokai",5,false
"#cashvsjacks",8,false
"#crimewatch",21,false
"richard blackwood",1,false
"mario gomez",7,false
"#twittersisters",1,false
"fiorentina",13,false
"#supervet",6,false
"dear john",1,false
"#makehour",1,false
"#gdnecochat",1,false
"joe root",23,false
"bunting",4,false
"sonia",5,false
"#totp",10,false
"#crazybloggers",6,false
"survation",3,false
"andy wilman",6,false
"#nhsrally",9,false
"paul cook",2,false
"#vuzurichkids",1,false
"karl oyston",2,false
"josh meekings",7,false
"#boldisbeautiful",9,false
"fognini",3,false
"#feeturedfilms",17,false
"warren weinstein",4,false
"#vote4justice",2,false
"#madtech",11,false
"#congratsjustinandhailey",18,false
"adam johnson",27,false
"#bbcproms",2,false
"sir philip carter",12,false
"rip sir philip carter",1,false
"deutsche bank",15,false
"davy condon",6,false
"jordan henderson",24,false
"#fmqs",9,false
"tower hamlets",20,false
"lutfur rahman",15,false
"james may",20,false
"andre ward",4,false
"winston stanley",4,false
"#campdigital",8,false
"fanny burney",4,false
"#shakespearesbirthday",31,false
"lee byrne",5,false
"#worldbookday",40,false
"the lie",1,false
"megs",4,false
"clippers",1,false
"david starkey",18,false
"john humphrys",1,false
"ian jack",15,false
"bbc news - exercise",5,false
"wattsville",4,false
"chile",14,false
"ella rose",7,false
"tristram hunt",4,false
"#liamisarolemodel",15,false
"ramos",2,false
"#proudtobeenglish",41,false
"#getnaughtyboysuspended",14,false
"atletico",6,false
"hernandez",6,false
"#stgeorgesday",41,false
"#firstdates",2,false
"#milifandom",2,false
"real madrid",9,false
"#alliknownow",2,false
"#ballaypaythappa",6,false
"#earthin3words",16,false
"grant shapps",11,false
"dipset ban",1,false
"#whenyoureboredoversummer",1,false
"the vision",3,false
"#makeamoviemoist",1,false
"ultron",3,false
"olicity",6,false
"#voteforpatang",2,false
"#norubber",1,false
"#dinahdefensesquad",2,false
