"hashtag","count","promoted"
"poty",2,false
"#andreachat",4,false
"#rhoareunion",5,false
"#pfaawards",1,false
"#covradio",6,false
"#starttag",8,false
"zelena",9,false
"krio",7,false
"renee young",2,false
"sierra leone",15,false
"hennessy",9,false
"#rdmaswithjacob",11,false
"salone",17,false
"clippers",1,false
"emma blackery",3,false
"#extremerules",19,false
"austin rivers",1,false
"fred astaire",3,false
"ypoty",1,false
"pfa young player of the year",1,false
"jon jones",23,false
"rush hour",10,false
"#motd2",5,false
"#theimpossible",18,false
"daniel bryan",1,false
"mourinho",1,false
"chicharito",12,false
"#ontopictalkshow",22,false
"celta",5,false
"indiana jones",5,false
"#feministsareugly",13,false
"the impossible",7,false
"#poldark",23,false
"ace ventura",1,false
"#joshtaylorsoccersixtshirt",2,false
"#jamesyammounishow",9,false
"#antiquesroadshow",5,false
"hazard",1,false
"#countryfile",3,false
"#crafthour",4,false
"#blackops3",3,false
"#labyrinth",10,false
"john terry",19,false
"chelsea",18,false
"drogba",4,false
"ospina",9,false
"ramires",1,false
"#newpointlessblogmerch",7,false
"#fattenamovie",22,false
"michael oliver",17,false
"oscar",20,false
"cesc",7,false
"#afcvcfc",7,false
"#torymusicals",29,false
"valencia",1,false
"mirallas",2,false
"man utd",3,false
"lukaku",3,false
"de gea",6,false
"man u",6,false
"shaw",1,false
"#bbcsp",8,false
"blind",1,false
"#bestfandomca2015",16,false
"barkley",1,false
"carrick",4,false
"john stones",3,false
"fellaini",10,false
"james mccarthy",1,false
"everton",25,false
"goodison",7,false
"#efcvmufc",2,false
"#joeyjokes",1,false
"6 chelsea",1,false
"fabregas",12,false
"coutinho",11,false
"toty",8,false
"cahill",10,false
"pfa team of the year",10,false
"#sundaybrunch",4,false
"ian brady",8,false
"paula radcliffe",1,false
"shula",5,false
"alistair",1,false
"arsenal v chelsea",8,false
"sha tin",8,false
"#murnaghan",15,false
"as a german",1,false
"#marr",22,false
"sunday brunch",3,false
"observer",4,false
"block 11",6,false
"#boozingtvshows",4,false
"#500daystogo",2,false
"wales comic",3,false
"andrew lloyd webber",16,false
"#sundayblogshare",1,false
"game day",8,false
"simon",2,false
"#shakespearesunday",4,false
"kathmandu",2,false
"#marrshow",3,false
"sunday breakfast",9,false
"#londonmarathon",36,false
"#withyoualltheway",2,false
"wlad",5,false
"#larryalovetoremember",27,false
"ap mccoy",5,false
"joker",13,false
"kyle walker",11,false
"bruce jenner",14,false
"nepal",11,false
"kate bush",2,false
"#whcd",6,false
"#resistcapitalism",5,false
"#worstcrisissincetheabdication",26,false
"#klitschkojennings",12,false
"#ufc186",14,false
