"hashtag","count","promoted"
"#karenbuckley",3,false
"pelicans",4,false
"#usavmex",4,false
"#askkendrick",2,false
"red dragon",2,false
"secret britain",1,false
"dana brooke",10,false
"#selfieforseb",7,false
"coburn",1,false
"meek mill",1,false
"meek",13,false
"#norubber",14,false
"#newsnight",12,false
"#scotnight",9,false
"#firstdates",25,false
"#theislandwithbeargrylls",5,false
"#weddinghour",4,false
"#secretbritain",7,false
"barca",19,false
"suarez",30,false
"neymar",2,false
"#newzoids",25,false
"david luiz",31,false
"#millionpoundproperties",4,false
"cavani",19,false
"#giveapetahome",5,false
"thiago silva",1,false
"quaresma",4,false
"#handmadehour",4,false
"bayern",7,false
"neuer",5,false
"#psgbar",2,false
"porto",26,false
"#leaderinterviews",3,false
"lyon",3,false
"#asknikinsammy",2,false
"blackwood",2,false
"#askbehz",3,false
"jermaine blackwood",1,false
"joss labadie",5,false
"ebuka",2,false
"jurgen klopp",1,false
"#thechase",5,false
"#dildhadaknedotrailer",3,false
"golden horn",10,false
"#dailythoughtsin4words",47,false
"#shotsupdatenextweek",14,false
"#varunsays",2,false
"#askwaddy",5,false
"aaron hernandez",18,false
"#huaweip8",3,false
"home of the brave",6,false
"bossy guest",1,false
"gifted master",3,false
"valley parade",15,false
"carnival king",1,false
"#draghi",9,false
"ali smith",3,false
"sol campbell",27,false
"#askmariam",9,false
"paul mcgowan",2,false
"joel ward",9,false
"dortmund",7,false
"#ukipmanifesto",29,false
"#stylingwithcheryl",32,false
"cleverley",9,false
"reus",17,false
"mediterranean",5,false
"thomas tuchel",2,false
"#libdemmanifesto",7,false
"#lordsugarbook",17,false
"mewtwo",7,false
"klopp",34,false
"hadoop",1,false
"abbey road studios",1,false
"#youngdigicreators",2,false
"thinking of the 96",2,false
"david laws",6,false
"james milner",6,false
"belsen",10,false
"baby park",3,false
"you'll never walk alone",1,false
"libya",11,false
"lambert street",7,false
"suzanne evans",13,false
"#humpday",18,false
"kaizer chiefs",3,false
"#happybirthdayemmawatson",11,false
"#5wordmoneyproblems",17,false
"#5yearssinceniallsaudition",39,false
"#rcog2015",3,false
"madrid",3,false
"varane",8,false
"zoe and alfie",9,false
"percy sledge",10,false
"#beingmaryjane",3,false
"#thebigclash",4,false
"justice for the 96",7,false
"ashley inkz",10,false
"#unlikelyparentingadvice",9,false
"#7daysuntilconnorsbook",6,false
"#jft96",39,false
