"hashtag","count","promoted"
"courtney lee",3,false
"hawks win",3,false
"duncan keith",1,false
"#klitschkojennings",4,false
"toy story 3",3,false
"david lough",4,false
"#larryalovetoremember",7,false
"#freddiegray",9,false
"james neal",5,false
"#bodilyfunctionamusician",3,false
"bayless",9,false
"the bulls",7,false
"bucks",14,false
"jason kidd",9,false
"#ufc186",15,false
"jimmy butler",8,false
"jimmy buckets",2,false
"harvey",6,false
"camden yards",5,false
"#whcd",21,false
"#nepalearthquake",2,false
"aaron brooks",5,false
"oj mayo",14,false
"#rdma",10,false
"game 7",10,false
"brook lopez",4,false
"kevin plawecki",1,false
"#sebchat",11,false
"jarrett jack",3,false
"demarre carroll",2,false
"the nets",6,false
"#ideservetop10because",5,false
"#smileforlox",4,false
"john carlson",3,false
"#askmarcus",2,false
"#10daystil1989worldtour",1,false
"robert washington",6,false
"#resistcapitalism",30,false
"#npechicago",2,false
"man city",2,false
"david banner",18,false
"aston villa",8,false
"#angrywords",18,false
"#favloxpic",5,false
"tj house",3,false
"trevor bauer",1,false
"#march4marriage",14,false
"#deezyontour",1,false
"brad guzan",6,false
"#mirandasingsisgoals",9,false
"burnley",6,false
"#ruinaromanticmomentin4words",42,false
"#nerdland",8,false
"#satchatwc",2,false
"left eye",1,false
"#springvirtcon",1,false
"#uppers",1,false
"southampton",5,false
"chadli",4,false
"#ccday",24,false
"pelle",1,false
"lamela",1,false
"#coys",3,false
"#lastnightwassowild",10,false
"everest",23,false
"#satchat",10,false
"good saturday",11,false
"#kdfmarathon",1,false
"race day",3,false
"#runcmm",7,false
"#askian",3,false
"jisr al-shughour",3,false
"gates pub",9,false
"#voguefestival",4,false
"#catcinema",20,false
"ice princess",2,false
"#callmebaby14thwin",3,false
"music core",4,false
"#brucejenner",1,false
"#brucejennerabc",1,false
"kathmandu",42,false
"#mydateturnedinto",16,false
"nepal",63,false
"kris humphries",41,false
"#makeamoviemagical",12,false
"#bamastatestyle",2,false
"#liamyoumakeushappy",24,false
"khloe",2,false
"#bringit",9,false
"#pbconspike",7,false
"#paintpolice",29,false
"jared leto",14,false
"kawhi leonard",16,false
"wendy williams",16,false
"joker",22,false
"#whereiwaswhenzaynquit",56,false
"bruce jenner",21,false
