"hashtag","count","promoted"
"One Shining Moment",1,false
"#MyTombstoneIn5Words",1,false
"Frank",1,false
"Tyus Jones",4,false
"#BetterCallSaul",4,false
"Okafor",4,false
"Pagan",2,false
"Ben Zobrist",2,false
"Kaminsky",4,false
"JJ Watt",3,false
"Grayson Allen",8,false
"Winslow",8,false
"#DWTS",8,false
"Matt Cain",1,false
"#urbaninnovation",5,false
"Duke",1,false
"Quinn Cook",4,false
"Frank Ocean",7,false
"Mets",1,false
"Red Sox",1,false
"#GoDuke",2,false
"Neville",5,false
"#LHHNYReunion",11,false
"Ryback",1,false
"Elena",2,false
"Nina Dobrev",4,false
"Johnny",3,false
"#NCAAChampionship",13,false
"Rick Porcello",5,false
"Mejia",3,false
"Porcello",1,false
"Grilli",3,false
"BRAVES WIN",1,false
"#Dodgers",7,false
"Dee Gordon",3,false
"Yankees",1,false
"#asugsvsummit",4,false
"Dave Bliss",9,false
"Hanley Ramirez",1,false
"#RedSox",4,false
"#GoldenShawnAccessPass",14,false
"Seth Smith",4,false
"Clayton Kershaw",2,false
"Lucas Duda",1,false
"#Mets",11,false
"Marlins",4,false
"Bryce Harper",11,false
"Vin Scully",5,false
"De Aza",2,false
"Matt Kemp",5,false
"Mike Trout",16,false
"#IOnceDatedSomeoneWho",27,false
"Crystal Palace",9,false
"Hamels",3,false
"Devon Travis",1,false
"David Price",6,false
"Shane Victorino",1,false
"#tonyattwitter",6,false
"#GSBvftt",11,false
"Tamerlan",1,false
"#BedtimeStoriesTour",9,false
"Tanaka",3,false
"Blue Jays",5,false
"Jose Reyes",6,false
"Phil Hughes",4,false
"#asktwizzy",7,false
"Bad Blood",3,false
"A-Rod",8,false
"Alex Rodriguez",4,false
"Jeter",1,false
"#MusicMonday",6,false
"Hispanic",4,false
"#friendzone",10,false
"Jeb Bush",3,false
"Officer Collier",3,false
"Dikembe Mutombo",6,false
"Hostess",1,false
"Dick Bavetta",1,false
"Louie Dampier",1,false
"#Orioles",4,false
"#Caltrain",7,false
"All Hands On Deck",6,false
"Reasonable Doubt",4,false
"Judge O'Toole",4,false
"#openvisconf",13,false
"Judy Clarke",1,false
"Greenblatt",1,false
"Championship Monday",8,false
"Dr. Greenblatt",4,false
"Victor Gotbaum",1,false
"Twitter and YouTube",4,false
"""Hispanic""",10,false
"Groundwater Crisis Grows",7,false
"#OpeningDay",43,false
"John Oliver",16,false
"#19Reds",10,false
"Oba of Lagos",6,false
"#TheyreTheOne",20,false
"#MondayMotivation",45,false
"#morningjoe",3,false
"#BFC530",4,false
"Igbos",7,false
"Good Monday",5,false
"LIAM PASUBO",8,false
"B.A.P.S",4,false
"Happy Easter",37,false
"Daigo",4,false
"#WolfHall",2,false
"Tear In My Heart",5,false
"Flor",17,false
"Snowden",1,false
"Bobby",5,false
"#GamergateArtCrit",13,false
"#Unpopular80sBands",37,false
"#CaptionYourOwnAvatar",10,false
"Graig",4,false
"#KidInLoveOniTunes",19,false
"Ellen Pao",9,false
"Edward Snowden",48,false
"#RHOA",8,false
"#ADTheSeries",9,false
"Twin Peaks",4,false
"Cubs",11,false
"Lon Simmons",10,false
"#KidInLoveAtMidnight",6,false
"#BlackGirlsRock",16,false
"#MadMen",40,false
"Rolling Stone",12,false
