"hashtag","count","promoted"
"#420regrets",1,false
"#thevoice",1,false
"#rawalbany",1,false
"#teenmomog",3,false
"#southerncharm",3,false
"blue bell",6,false
"bryan price",6,false
"#askethanandgrayson",7,false
"#batesmotel",3,false
"jimmy butler",7,false
"winnipeg",5,false
"#dwts",8,false
"#dragrace",2,false
"bo dallas",3,false
"#voicetop10",2,false
"#triplehreturns",2,false
"#christianistherealwinner",6,false
"erica",4,false
"ashley nicole",3,false
"rasheeda",13,false
"scrappy",2,false
"bambi",1,false
"mama dee",8,false
"momma dee",10,false
"#steelcage",1,false
"tiffany foxx",1,false
"#handwritteninspirations",5,false
"#gotham",8,false
"jessica dime",4,false
"stevie j",4,false
"joseline",2,false
"i deserve",4,false
"#breakingthesilence",1,false
"#lhhatl",16,false
"carl hagelin",1,false
"yandle",1,false
"scott wilson",1,false
"#innovationawards",3,false
"lhhatl",1,false
"curb stomp",3,false
"#csislive",6,false
"#motavatormonday",1,false
"#freddiegray",10,false
"#twentyfifteen420",2,false
"tornado watch",10,false
"doug buffone",17,false
"#rekiaboyd",18,false
"#myrealitytvshowwouldbe",9,false
"secret service",2,false
"pulitzer",21,false
"#ceraweek",4,false
"yemeni",5,false
"marshall henderson",9,false
"#ewa15",26,false
"ariana and big sean",25,false
"lou will",7,false
"lou williams",3,false
"#rsac",6,false
"todd mclellan",5,false
"jason rezaian",8,false
"peabody",2,false
"pat riley",5,false
"jurassic world",30,false
"brandon sampson",2,false
"antonio brown",3,false
"android wear",2,false
"migos",13,false
"#earthdayeveryday",6,false
"happy holidays",2,false
"thomas davis",2,false
"#healthcare",2,false
"steven seagal",1,false
"#trade",1,false
"jakob poeltl",4,false
"#zaynwevemissedyou",5,false
"brock guzman",1,false
"fed's dudley",1,false
"#wwadvdwatchparty",4,false
"#powerofpr",24,false
"columbine",15,false
"morgan stanley",3,false
"clinton cash",13,false
"#happy420",42,false
"#mondaymotivation",26,false
"reggie",6,false
"feliz lunes",2,false
"report",5,false
"hello monday",3,false
"another white house",2,false
"garowe",3,false
"#bostonmarathon",37,false
"aron baynes",1,false
"hopkinton",5,false
"#girlsfails",3,false
"clanton rd",12,false
"tim duncan",3,false
"#mvngcstl420",6,false
"#gasolinedemo",1,false
"tony parker",11,false
"reggie miller",2,false
"happy 420",33,false
"spurs",19,false
"austin rivers",11,false
"jamal crawford",3,false
"blake griffin",4,false
"matt barnes",20,false
"chris paul",2,false
"#patdhallelujah",16,false
"nick jonas",1,false
"tim tebow",15,false
"#rhoa",6,false
"deandre jordan",6,false
"#kyliejennerchallenge",38,false
"clippers",6,false
"send me emojis",5,false
"#shebadtonumberone",33,false
"#acmawards50",31,false
"#madmen",33,false
