"hashtag","count","promoted"
"#5YearsSinceNiallsAudition",2,false
"Wizards",3,false
"John Wall",3,false
"#7DaysUntilConnorsBook",3,false
"Pacers",4,false
"#Justified",4,false
"George Hill",4,false
"#ISaidThisButMeant",3,false
"Roy Hibbert",5,false
"Kevin Gregg",3,false
"Jae Crowder",5,false
"#IfLovingYouIsWrong",1,false
"#Botched",4,false
"#BeingMaryJane",6,false
"#BMJFinale",4,false
"Shane Greene",7,false
"#VoiceSaveMia",6,false
"Homaro Cantu",1,false
"#RubioRuse",9,false
"#VoiceResults",2,false
"Harvey",8,false
"Sugar Ray",1,false
"Utley",3,false
"Browns",11,false
"#TheFlash",15,false
"#URNEXT",3,false
"Strasburg",2,false
"Carlos Carrasco",11,false
"Chase Utley",3,false
"#UnlikelyParentingAdvice",8,false
"MTV Give Us Eye Candy",1,false
"#HandwrittenChat",11,false
"#betcherinas",3,false
"#RIPLukeInwood",8,false
"Paul Pierce",16,false
"Nick Young",1,false
"#ShutDownA14",5,false
"Brooklyn Bridge",7,false
"#USWNT",5,false
"Atletico",5,false
"Sergio Ramos",1,false
"Real Madrid",10,false
"#Falcon9",7,false
"I Really Like You",16,false
"#ClothesPinChallenge",15,false
"#CHRISTIANSNEWVID",1,false
"Varane",2,false
"Oblak",3,false
"#HalaMadrid",1,false
"#TWUG",5,false
"#sammywilk",4,false
"Dennis Quaid",8,false
"#HandwrittenBuyouts",22,false
"#christiansvideotoday",1,false
"#MKTGnation",11,false
"Celebrity Deathmatch",26,false
"Herb Trimpe",17,false
"#PIEME",6,false
"Percy Sledge",31,false
"#HandwrittenToNumber1",2,false
"Guitar Hero",21,false
"Guitar Hero Live",1,false
"Rita Wilson",7,false
"Abraham Lincoln",10,false
"Mark Reeds",8,false
"Ike Taylor",17,false
"#ToTheGirls",32,false
"John Wilkes Booth",3,false
"Feliz Martes",2,false
"#EqualPayDay",42,false
"#HappyBirthdaySteveByrnes",9,false
"Lenny Dykstra",1,false
"Pony Express",5,false
"Justin is in Europe",1,false
"Star Ocean 5",12,false
"Chapter House",8,false
"Suspect in North Carolina",8,false
"Enoch",1,false
"#UnlikelySupportGroups",10,false
"President Abraham Lincoln",5,false
"Good Tuesday",12,false
"University Hall",6,false
"#BringBackOurGirls",32,false
"Alcatel-Lucent",2,false
"#rickychat",13,false
"#GoogleDoodle",2,false
"Klay",5,false
"#AvengersPremiere",4,false
"#BatesMotel",2,false
"#WhereAreUNow",14,false
"Alex Guerrero",9,false
"#Guess1DFifthAlbumTitle",44,false
"Mufasa",19,false
"P-22",9,false
"Wango Tango",6,false
"Crabtree",5,false
"Nelson Cruz",2,false
"Barter 6",26,false
"My Side",28,false
"#BlackInkCrew",10,false
"#RAWLondon",10,false
"#DWTS",13,false
"Klay Thompson",18,false
"#CollegeMovies",34,false
"#HandwrittenOniTunes",27,false
