"hashtag","count","promoted"
"bogut",1,false
"#420regrets",1,false
"norris cole",2,false
"curry",3,false
"#dwts",4,false
"dubs",2,false
"blue bell",5,false
"bryan price",6,false
"#askethanandgrayson",5,false
"jimmy butler",6,false
"bo dallas",3,false
"#christianistherealwinner",5,false
"#goldmanprize",9,false
"steve kerr",7,false
"rasheeda",9,false
"golden gate park",1,false
"scott walker",4,false
"bambi",1,false
"mama dee",4,false
"momma dee",9,false
"#strengthinnumbers",14,false
"#shortyawards",7,false
"tiffany foxx",1,false
"jessica dime",1,false
"joseline",1,false
"stevie j",4,false
"#lhhatl",15,false
"i deserve",1,false
"carl hagelin",1,false
"yandle",2,false
"haight",8,false
"#motavatormonday",4,false
"#freddiegray",4,false
"curb stomp",3,false
"#pulitzer",5,false
"#rekiaboyd",15,false
"doug buffone",18,false
"pulitzer",15,false
"marshall henderson",7,false
"monty williams",19,false
"#motivationmonday",7,false
"#mx15",1,false
"#myrealitytvshowwouldbe",29,false
"ariana and big sean",25,false
"lou will",9,false
"#happy420",36,false
"#rsac",20,false
"todd mclellan",9,false
"doug wilson",1,false
"pat riley",2,false
"jurassic world",30,false
"#amberalert",5,false
"#musicmonday",16,false
"#savee12th",9,false
"blue bottle",14,false
"antonio brown",1,false
"#bcconf15",1,false
"#munchiestruggles",2,false
"#powerofpr",1,false
"migos",11,false
"thomas davis",1,false
"#zaynwevemissedyou",9,false
"#mondaymotivation",17,false
"amber alert",5,false
"jakob poeltl",3,false
"brock guzman",1,false
"fed's dudley",1,false
"judith miller",1,false
"columbine",14,false
"clinton cash",12,false
"#bostonmarathon",33,false
"morgan stanley",8,false
"feliz lunes",3,false
"hello monday",4,false
"another white house",1,false
"garowe",3,false
"hopkinton",5,false
"#lillyfortarget",11,false
"clanton rd",12,false
"#secretsandlies",5,false
"tim duncan",3,false
"#gasolinedemo",7,false
"tony parker",8,false
"reggie miller",1,false
"happy 420",45,false
"spurs",12,false
"austin rivers",12,false
"jamal crawford",3,false
"aron baynes",9,false
"matt barnes",20,false
"blake griffin",6,false
"nick jonas",1,false
"chris paul",3,false
"#kyliejennerchallenge",40,false
"#patdhallelujah",13,false
"deandre jordan",5,false
"alan jackson",1,false
"jon snow",1,false
"#onceuponatime",1,false
"#rhoa",1,false
"tim tebow",16,false
"clippers",10,false
"#madmen",42,false
"#acmawards50",43,false
"#shebadtonumberone",37,false
