"hashtag","count","promoted"
"Aaron Harrison",1,false
"Ashley Judd",2,false
"Calipari",2,false
"Towns",2,false
"#AltasHoras",3,false
"Sam Dekker",3,false
"Lyles",2,false
"#ClaudiaLeitteNoAltasHoras",1,false
"Kentucky",4,false
"Andrew Harrison",1,false
"Kaminsky",5,false
"#AvecesQuiero",5,false
"#RespectForZayn",7,false
"#ForaFernando",8,false
"Kylie",6,false
"#LaliConMirtha",10,false
"Wisconsin",4,false
"Coach K",2,false
"Delfino",7,false
"American Oxygen",4,false
"Cruz Azul",9,false
"#FestaMahomieNaTalent",2,false
"Grayson Allen",5,false
"#YoNoSeQueHariaSin",10,false
"#ميول_والدك_في_كره_القدم",9,false
"Michigan State",6,false
"Duke",10,false
"Okafor",7,false
"Buona Pasqua",4,false
"#L6Ndanilacalle",8,false
"#FinalFour",12,false
"Anthony Joshua",5,false
"#L6Nadacolau",3,false
"James Yammouni",11,false
"#AnaClaraNoCaldeirao",9,false
"Bika",1,false
"Die With You",6,false
"#L6Nsanidad",3,false
"Mahmut Uslu",4,false
"#KampSaatimiz",9,false
"Fenerbahçe",21,false
"فهد المولد",4,false
"حسين عبدالغني",8,false
"#TheVoice",25,false
"عبدالله عطيف",2,false
"#MaliGiganci",4,false
"الشوط الثاني",5,false
"Cuadrado",5,false
"#thevoiceukFINAL",5,false
"Neuer",1,false
"Hazard",5,false
"#الهلال_التعاون",12,false
"#UFCFairfax",12,false
"#الاتحاد_النصر",32,false
"Courtois",10,false
"#ldsconf",4,false
"Charlie Adam",25,false
"#JDCV",2,false
"De Gea",3,false
"#BVBFCB",13,false
"#ThunderbirdsAreGo",7,false
"うたプリ",6,false
"#plamemo",1,false
"#EAGOL",7,false
"Rooney",9,false
"#DARAQnA",5,false
"Paul George",13,false
"#ItTakesAManAndAWoman",2,false
"#InterParma",4,false
"Fate",7,false
"Ander Herrera",4,false
"#PalermoMilan",3,false
"#TOPTVZ",4,false
"#KarenaAkuSayangKamu",10,false
"Emre Can",8,false
"Markovic",4,false
"Ozil",10,false
"Liverpool",23,false
"Gerhana Bulan",1,false
"#ARSLIV",1,false
"Kolo Toure",11,false
"#ارسنال_ليفربول",14,false
"こんばんわっ",1,false
"Mignolet",3,false
"#JulKathOnWayBackHome",11,false
"Abdullah Gül",2,false
"#nhkらじらー",2,false
"식스맨",1,false
"#RomaNapoli",13,false
"皆既月食",5,false
"유병재",5,false
"최시원",5,false
"バーモント",2,false
"オールスター",11,false
"#HalilSerkanÖz",8,false
"#AlparslanTürkeş",9,false
"María Pineda",8,false
"電波教師",9,false
"Love The New KKR Jersey",1,false
"Color Money",7,false
"COLOR MONEY",1,false
"Plies",33,false
"PAANO MAG-MOVE ON",1,false
"Music Core",1,false
"#あなたの人生を狂わせたものランキング",28,false
"아픈애",2,false
"#اسم_بنت_جميل",21,false
"RizedenZaferleDön FENERBAHÇE",11,false
"#UnReTiroAEsosQue",2,false
"#SanaMalamanMong",5,false
"Nasaktan - Bumangon - Gumanda",10,false
"맨스플레",8,false
"#AFLDeesSuns",1,false
"#MexicansWantDesmadre",14,false
"Yeilove",9,false
"#HappyBirthdayAustinMahone",24,false
"#ReMalHumorSi",1,false
"#SrDasTagsVoltouFavQSigo",6,false
"Jordan Clarkson",7,false
"黄泉の主宰",1,false
"ハイタッチ",4,false
"Fat Tuesday",7,false
"声帯摘出",17,false
"Gonza SACAME LA TANGA Gravano",11,false
"#KAMFreestyleFriday",2,false
"#BSBTheMovie",3,false
"#SosFlorDePelotudoSi",10,false
"#ReasonsToRespectJB",38,false
"#Inter106AnosDeHistoria",5,false
