"hashtag","count","promoted"
"dirk",1,false
"#sounders",2,false
"#matthysseprovodnikov",3,false
"pens",2,false
"chris heston",3,false
"rondo",4,false
"#outlander",1,false
"crosby",2,false
"#hospitalamovie",4,false
"mcdavid",4,false
"jason terry",5,false
"mavs",7,false
"dwight howard",3,false
"bulls",5,false
"edmonton",3,false
"#orphanblack",11,false
"bucks",2,false
"lawrie",2,false
"d.rose",5,false
"oilers",6,false
"#nhldraftlottery",10,false
"derrick rose",13,false
"ronaldinho",2,false
"oj mayo",2,false
"#seered",1,false
"aaron brooks",3,false
"#sfgring",17,false
"shared belief",6,false
"#ufcnewjersey",21,false
"eric gordon",5,false
"draymond green",5,false
"tim means",1,false
"#iwantdigi",4,false
"#bookfest",1,false
"#warriors",16,false
"curry",4,false
"#callmecam",13,false
"norris cole",8,false
"anthony davis",23,false
"#dubnation",3,false
"#starwarsrebels",1,false
"dubs",1,false
"kyle lowry",1,false
"mark jackson",10,false
"arsenal",1,false
"bradley beal",4,false
"lou will",1,false
"fellaini",1,false
"#relationshiprulesin5words",7,false
"wizards",6,false
"#cfcvmufc",1,false
"paul pierce",16,false
"ian desmond",2,false
"falcao",5,false
"hazard",2,false
"drew gooden",5,false
"john wall",23,false
"chelsea",6,false
"ozil",1,false
"de gea",1,false
"#warriorsground",3,false
"black eyed peas",1,false
"tyler hansbrough",2,false
"raptors",12,false
"#spjwest",35,false
"funky buddha",4,false
"#nbaplayoffs",14,false
"#calday",1,false
"mike thorne",3,false
"#sharecalday",16,false
"#recordstoreday",27,false
"nadal",5,false
"camp nou",1,false
"#bostonmarathon",7,false
"nba playoffs",6,false
"valencia",9,false
"everton",2,false
"baines",1,false
"claudio bravo",2,false
"prom day",1,false
"been around the world",7,false
"#addblartimproveamovie",8,false
"#clifrunsboston",8,false
"libertine",2,false
"thigh tattoo",3,false
"jalalabad",1,false
"good saturday",12,false
"katie hopkins",7,false
"chelsea handler",12,false
"a. alfred taubman",2,false
"music core",10,false
"#ldjam",19,false
"#strengthinnumbers",27,false
"kris bryant",16,false
"#stressreliefin4words",16,false
"#fridayforgood",18,false
"#rsd15",27,false
"unfriended",22,false
"star wars",45,false
"#krushgroove",8,false
"mike trout",11,false
"#themessengers",2,false
"#dbacks",12,false
"crawford",22,false
"jarret stoll",24,false
"jack and jack",4,false
"royals",3,false
"#kamfreestylefriday",4,false
"superman",6,false
"#orangefriday",4,false
"#proudoflouis",36,false
"peavy",15,false
"#spockquestionssonglyrics",43,false
"#selfieforcarter",14,false
