"hashtag","count","promoted"
"Worth It",5,false
"Hamas",9,false
"#VeganOnions",28,false
"#mimouna",32,false
"#MBCTheXFactor",15,false
"michael",10,false
"Chelsea",37,false
"#המטההמרכזי",37,false
"#אשכנזים_במימונה",46,false
"#TelAviv",10,false
"#سبت_النور",7,false
"#5YearsSinceHarrysAudition",49,false
"#20DaysOfDallas",1,false
"#askcam3",28,false
"worth",48,false
"#SaveYarmouk",5,false
"SHAZAM",38,false
"#NationalSiblingsDay",7,false
"#1disfinallyfreefrommodest",38,false
"shazam",25,false
"#Daredevil",23,false
"amitabh bachchan",2,false
"the shopping guide",13,false
"Worth",20,false
"Shazam",22,false
"Michael",58,false
"Amitabh Bachchan",93,false
"Coachella",95,false
"#جعفر_عوض",26,false
"#prayformamaswift",15,false
"#CelebrityAwards2015",49,false
"#1DisFinallyFreeFromModest",25,false
"#AskCam3",34,false
