"hashtag","count","promoted"
"spider-man",1,false
"#earthin3words",1,false
"dubnyk",1,false
"kershaw",2,false
"#theamericans",2,false
"chile",1,false
"boris diaw",3,false
"#rbdivasla",3,false
"#prancingelites",2,false
"#catfish",5,false
"etem",3,false
"#united26tour",7,false
"rangers win",6,false
"kevin hayes",8,false
"#blackish",1,false
"#saverayvon",4,false
"juan lagares",1,false
"kolten wong",1,false
"#idol",1,false
"deron williams",9,false
"#criminalminds",5,false
"rayvon",2,false
"beno udrih",3,false
"#arrow",9,false
"#olicity",1,false
"#survivor",5,false
"#witw",1,false
"jarrett jack",10,false
"#usesformydrone",8,false
"david price",14,false
"#digitouru26tomorrow",9,false
"neil",5,false
"#whenyoureboredoversummer",8,false
"#dinahdefensesquad",21,false
"greg jennings",5,false
"rajon rondo",1,false
"barry bonds",15,false
"ronaldo",5,false
"#selfieforseb",17,false
"greg hardy",17,false
"#myweirdwaiter",8,false
"chicharito",23,false
"#hablemossebi",2,false
"#halamadrid",3,false
"#expediachat",2,false
"#climatechangeisreal",1,false
"durant",7,false
"project fi",17,false
"scott brooks",25,false
"hard summer",13,false
"eisner",15,false
"#whereareunow",22,false
"bill roth",1,false
"marvin lewis",7,false
"#iwasdistractedby",17,false
"bernie williams",11,false
"amy schumer",11,false
"#andrea2mill",3,false
"enes kanter",3,false
"pat tillman",8,false
"#humpday",15,false
"everglades",2,false
"#googledoodle",4,false
"#youjustmightbeabuttercup",1,false
"andrew collier",9,false
"#unpopularactionmovies",39,false
"#myecosins",1,false
"#wednesdaywisdom",10,false
"sandra bullock",21,false
"mr. z",3,false
"stockton blvd",1,false
"#sandrabullock",2,false
"u.s. in september",7,false
"newt gingrich",1,false
"#loc2015",8,false
"#earthday",44,false
"lake mead",4,false
"riverside park",14,false
"#ifjustingoesbald",4,false
"good wednesday",1,false
"#gazprom",3,false
"#diadelatierra",17,false
"gazprom",2,false
"double the n.i.h. budget",7,false
"dagrin",1,false
"#27daybreak",1,false
"#quality2015",1,false
"#earthday2015",5,false
"hump day",17,false
"park rd",2,false
"justin maxwell",2,false
"#earthdayeveryday",1,false
"cadillac records",1,false
"seabrook",4,false
"#trrisk15",2,false
"#tesco",4,false
"#askjojo",8,false
"triple ot",6,false
"#selfiesfor5sos",1,false
"#troyephotoshops",9,false
"hawks win",12,false
"#nshvschi",19,false
"ike davis",23,false
"#beatla",20,false
"rinne",19,false
"tyson chandler",1,false
"#bucciovertimechallenge",5,false
"dirk",2,false
"mavs",11,false
"monta ellis",1,false
"waka",3,false
"#findingcarter",2,false
"dwight howard",10,false
"rondo",24,false
"#rickychat",4,false
"#selfieforjacob",13,false
"#asknacks",17,false
"josh smith",22,false
"#depressingtvreboots",35,false
