"hashtag","count","promoted"
"champions league",14,false
"amitabh",2,false
"sderot",7,false
"#congratsjustinandhailey",44,false
"my spring",55,false
"israel news",4,false
"worth",1,false
"gaza",32,false
"western wall",17,false
"real madrid",19,false
"pm netanyahu",2,false
"#liamisarolemodel",76,false
"saudi",5,false
"#israel67",14,false
"#חידון_התנך_הקבצה_ג",78,false
"#yomhazikaron",35,false
"#israelisstillwaitingfor1d",81,false
"happy 67th",66,false
"lucy aharish",29,false
"mohammed abu khdeir",7,false
"bayern",41,false
"worth it",94,false
"memorial day",20,false
"#whereareunow",15,false
"#piku",17,false
"independence day",60,false
"#יוםהעצמאות",14,false
"#استقلالكم_يوم_نكبتنا",21,false
"#yomhaatzmaut",80,false
