"hashtag","count","promoted"
"Joey Essex",4,false
"Hayley Okines",1,false
"Nole",4,false
"#ClassicFilmsForFoodies",7,false
"Novak",9,false
"#leaderdebate",1,false
"#FREEJackAndJackGame",13,false
"OnLive",9,false
"Fast 7",16,false
"Amber Rose",17,false
"#BibleAMovie",9,false
"Brian Cox",12,false
"#thisweek",1,false
"John Coyle",4,false
"Yasmin Alibhai-Brown",6,false
"Amber",5,false
"#WhosBallsAreSore",19,false
"#yoslimmy",1,false
"#bbcqt",23,false
"Peter Hitchens",1,false
"Twilight",17,false
"Michael Gove",1,false
"#InsideNo9",25,false
"#CelebJuice",7,false
"#thetruthaboutfat",7,false
"#AskdeanANDkit",7,false
"#judgementnight",11,false
"Prestwick Airport",1,false
"#Supervet",7,false
"#5SOSPLAYTOKYO",14,false
"Prestwick",1,false
"#FarmerJB",3,false
"#jacobinlondon",11,false
"Algieri",5,false
"Kenya",5,false
"#PBGoldenTicket",14,false
"Paul Nuttall",1,false
"Chris Algieri",1,false
"RIP Harry Styles",4,false
"Rochdale",5,false
"#ThursdayIsTheNewFriday",2,false
"#crazybloggers",5,false
"#AddBunnyToAMovie",1,false
"#totp",9,false
"Happy Easter",8,false
"#leadersdebate",27,false
